Resort ID,NameResort
2941,babica
2942,bakcy-na-goruszce-jaworze
2943,barania-gora-wisla
2944,bartek
2945,batorz
2946,berest
2947,beskid-sport-arena-szczyrk
2948,beskid-spytkowice
2949,beskidek-szczyrk
2950,bialy-jar-karpacz
2951,bialy-krzyz-szczyrk
2952,bielawa
2953,bobliwo
2954,bochnia-wisla
2955,bor-zwardon
2956,borowice
2957,budzowski-wierch-zakopane
2958,budzynski
2959,celejow
2960,chelmowa-gora-krasnobrod
2961,chodziez
2962,chotarz-koscielisko
2963,chyrowa
2964,cieniawa
2965,cienkow-malinka-wisla
2966,cisowa
2967,czantoria-ustron
2968,czarnorzeki
2969,czarnow-kamienna-gora
2970,czarny-gron
2971,czarny-kamien
2972,czerwony-szlak
2973,czorsztyn-kluszkowce
2974,czupel-wisla
2975,dabrowka-suwalki
2976,debowiec-bielsko-biala
2977,diament-miedzygorze
2978,dluga-polana-nowy-targ
2979,dolina-lesnicyswiniorki-brenna-lesnica
2980,dolomity-sportowa-dolina-sucha-gora-bytom
2981,dwie-doliny-wierchomla-malaszczawnik-piwniczna-zdrojmuszyna
2982,dzikowiec-boguszow-gorce
2983,dziubasowki-nowy-targ-planned
2984,gigant-zakopane
2985,globus-ski-lublin
2986,glodowka
2987,golebiewski-mikolajki
2988,gora-czterech-wiatrow-maragowo
2989,gora-kamiensk
2990,gora-parkowa-krynica-zdroj
2991,gora-zar-miedzybrodzie-zywieckie
2992,gorny
2993,grapa-litwinka-czarna-gora
2994,gromadzyn-ustrzyki-dolne
2995,gubalowka-zakopane
2996,hajduk
2997,henryk
2998,homole-jaworki
2999,huzele
3000,jacnia
3001,jastrzebia
3002,jaworzyna-krynicka
3003,jodla
3004,jugow-park
3005,jurasowka-siemiechow
3006,kalinec-przesieka
3007,kalnica-pl
3008,kamienicaboleslawow
3009,kamionna-laskowa
3010,karlikow
3011,karpatka-panorama
3012,kartasiowka-rus
3013,kazimierz
3014,kiczera-pulawy-rymanow
3015,klepki-malinka-wisla
3016,kocierz
3017,kokuszka
3018,kolorowa
3019,komancza
3020,korzeniec
3021,kotlinka-szymbark
3022,koziniec-czarna-gora
3023,krzyzowa-gora-lidzbark-warminski
3024,kuba-wisla
3025,kudowa-zdroj
3026,ladek-zdroj
3027,laworta-ustrzyki-dolne
3028,lesko-ski-weremien
3029,limanowa
3030,lipki-zakopane
3031,lubinka
3032,lubomierz
3033,lysa-gora-dziwiszow
3034,lysa-gora-sopot
3035,maciejowa-rabka-zdroj
3036,magura-skipark-malastow
3037,male-ciche
3038,malego-krola
3039,malinka-zgierz
3040,malta-ski-poznan-posen
3041,mareszka-krempna
3042,master-ski-tylicz
3043,mazurski-okragle
3044,mosorny-gron-zawoja
3045,murzasichle
3046,myslecinek-bydgoszcz
3047,myslenice
3048,na-stoku-walim
3049,na-wirchnem-gladyszow
3050,narciarski-gornik-sokolec
3051,nartraj-chrzanow
3052,niechobrz
3053,niestachow
3054,nowa-morawa
3055,nowa-osada-wisla
3056,nowy-gieraltow
3057,oaza-ski-strzyzow
3058,obidowa
3059,ochodzitaski-koniakow
3060,okragla-gorka-kamianna
3061,olczan-ski
3062,orawcowa-zwardon
3063,orawka-jablonka
3064,osmelakowa-dolina-spalona
3065,osrodek-bystre-baligrod
3066,paczoltowice-krakow-valley
3067,palenica-szczawnica
3068,parchatka
3069,pardalowka-ugory-zakopane
3070,park-szczesliwice-warsaw-warszawa
3071,partecznik-wisla
3072,pasieki-wisla
3073,piast-przylekow
3074,piekna-gora-goldap
3075,pierscienica-kielce
3076,pietkiewiczowka
3077,pilsko-korbielow
3078,pod-butorowym-koscielisko
3079,pod-durbaszka
3080,pod-honem-cisna
3081,pod-wangiem
3082,polaczkowka-rabka-zdroj
3083,polana-sosny-niedzica
3084,polana-zielenska-wisla
3085,polanczyk
3086,polanki-szczawa
3087,poniwiec
3088,powroznik
3089,przelecz-sokola
3090,przemysl
3091,przy-kolibie
3092,ptaszkowa
3093,rablow
3094,rachowiec-zwardon
3095,radostowa
3096,ropienka
3097,rowienki-jawornik-wisla
3098,rudgor-wisla
3099,rusin-ski-bukowina-tatrzanska
3100,rusinowa-polana
3101,rybno
3102,rycerka
3103,rymanowie
3104,ryterski-raj-rytro
3105,rzeczka
3106,sabat-krajno-zagorze
3107,salamandra-koscielisko
3108,sami-swoi-gliczarow-dolny
3109,siepraw
3110,siglany-wisla
3111,skalanka-zwardon
3112,skolnity-wisla
3113,skomielna-czarna
3114,slotwiny
3115,slotwiny-arena
3116,smerekowiec
3117,smolen
3118,sniezka-karpacz
3119,snieznica-kasina-wielka
3120,sniezynka-lezyce
3121,solina
3122,sopelek-katowice-kostuchna-kattowitz
3123,sosnowaka-gorna
3124,soszow-jawornik-wisla
3125,srodula-sport-sosnowiec
3126,stajkowa-kroscienko-nad-dunajcem
3127,stary-gron-brenna
3128,stok-karpatka
3129,stok-relaks
3130,stok-wisla
3131,stozek-wisla
3132,struznica
3133,sucha-dolina-kosarzyska-piwniczna-zdroj
3134,suche
3135,sulow
3136,swieradow-zdroj
3137,swieta-gora-lubawka
3138,szance-koniakow
3139,szczecinska-gubalowka-szczecin
3140,szelment
3141,szklana-gora-harbutowice
3142,szopowe
3143,szus-koniakow
3144,szwajcaria-baltowska
3145,szymkowka
3146,szyndzielnia-bielsko-biala
3147,telegraf-kielce
3148,tobolow-koninki
3149,tomaszow-lubelski
3150,tumlin-podgrod
3151,turystyczna
3152,tylicz
3153,u-bolka-miedzygorze
3154,u-gruloka-poronin
3155,u-steni-gliczarow-gorny
3156,u-zura-chabowka
3157,ujsoly
3158,unislaw
3159,wegierski-brenna
3160,widelki
3161,wielka-sowa-potoczek-pieszyce
3162,wiezyca-koszalkowo-szymbark
3163,winiarska-iwonicz-zdroj
3164,wola-nieszkowska
3165,wujskie
3166,wysoki-wierch-bukowina-tatrzanska
3167,wysowa
3168,zachelmie-podgorzyn
3169,zadzial-nowy-targ
3170,zagorz
3171,zagron
3172,zatwarnica
3173,zawiercie-morsko
3174,zebra-bialka-tatrzanska
3175,zegiestow
3176,zielona-brama-przywidz
3177,zloty-gron
3178,zloty-stok-w-krzeszowie
3179, Rosa Khutor
3180,. Gazprom Mountain Resort
3181,alpika-service
3182,gorky-gorod
3183,lagonaki-planned
3184,. Malbun
3185,dola-planken
3186,tschagael-schaan
3187,bukovel
3188,angarskyy-pass
3189,bukovytsia-boryslav
3190,cherkassy-vodyaniki
3191,dolyna
3192,dragobrat
3193,guta
3194,huta
3195,ilz
3196,kiev-protasov-yar
3197,kosiv
3198,krasiya
3199,krokus
3200,lumshory
3201,magura-izky
3202,makovytsia-mizhgirya
3203,menchil-varshavahrabovets
3204,mt-pohar-pogar
3205,mygovo
3206,novoselitsa
3207,oryavchik
3208,pilipec
3209,plai
3210,podobovets
3211,politekhnik
3212,polyana
3213,pylypets
3214,rakhiv
3215,sinyak
3216,solochyn
3217,synevir
3218,trostyan-mountain
3219,tysovets
3220,velykyj
3221,verkhniy-studenyy
3222,verkhovyna
3223,vishgora-vyshhorod
3224,voevodyno
3225,vorohta
3226,vyshka
3227,vysokyy-verh-zhar-berkut
3228,yablunytsia
3229,yaremche
3230,yasinya
3231,yavoriv
3232,zatyshok
3233,zhdenievo
3234,zveniv
3235,arkhyz
3236,mt-elbrus
3237,mt-cheget
3238,dombai
3239,mamison-planned
3240,matlas-planned
3241,mount-elbrus-bezengi-planned
3242,tsey
3243,. SnowWorld Landgraaf (indoor ski area)
3244,. SnowWorld Zoetermeer (indoor ski area)
3245,. De Uithof (indoor ski area)
3246,. Montana Snowcenter (indoor ski area)
3247,indoor-ski-s-hertogenbosch
3248,indoorski-breda
3249,nieuwegein
3250,rotterdam-indoorski
3251,rucphen-skidome
3252,ski-snowboard-xperience-boskoop-alphen-aan-den-rijn
3253,skicenter-edelweiss-brummen
3254,skiindoor-landsmeer
3255,skiindoor-obdam-koggenland
3256,snowplanet
3257,snowsportcenter-utrecht
3258,soesterberg
3259,terneuzen-skidome
3260,wolfskamer
3261,mount-parnassos-fterolakkakellaria
3262,falakro
3263,vasilitsa
3264,3-5-pigadia-naoussa
3265,agrafa-karamanoli
3266,agriolefkes-pelion
3267,anilio
3268,chelmos-kalavrita
3269,chriso-elafi
3270,elatochori-katerini
3271,karakoli
3272,koziakas-pertouli
3273,lailias-ski-area-serres
3274,mount-olympos-vryssopoules
3275,mount-parnassos-gerontovrachos
3276,orfea-valley-paggaio
3277,ostrakina-mainalon
3278,provitis-ilias-metsovo
3279,seli-ski-area
3280,tymfristos-velouchi
3281,vigla-pisoderiverno-florina
3282,vitsi
3283,voras-kaimaktsalan
3284,ziria
3285,. Bláfjöll
3286,dalvik
3287,hlidarfjall-akureyri
3288,husavik
3289,isafjoerdur
3290,oddsskard
3291,skalafell
3292,skardsdalur-siglufjoerdur
3293,stafdalur
3294,tindaoexl-olafsfjoerdur
3295,tindastoll-saudarkrokur
3296,straja
3297,sinaia
3298,predeal
3299,poiana-brasov
3300,arena-platos
3301,arieseni-vartop
3302,azuga
3303,baia-de-fier
3304,baile-homorod
3305,baile-tusnad
3306,balea-lac
3307,balvanyos
3308,bistrita
3309,borsafuered
3310,borsec
3311,bradul
3312,bran
3313,brazi
3314,bucsin
3315,bujdoso-bucsin
3316,bunloc-sacele
3317,buscat-baisoara
3318,busteni
3319,campulung-moldovenesc
3320,cheile-butii
3321,comandau-covasna
3322,constantinescu
3323,cora
3324,csango
3325,csipike
3326,dangau-mare
3327,durau
3328,elod
3329,faegaeras-heliski
3330,feleacu
3331,greces
3332,gura-humorului
3333,gyergyocsomafalva-snowpark
3334,harghita-bai
3335,hidiselu-de-jos
3336,horea-planned
3337,iasi
3338,icoana-cavnic
3339,izvoare
3340,izvorul-muresului
3341,jina
3342,kicsi-mihaly
3343,kossuth
3344,lacu-rosu
3345,lobogo
3346,lupului
3347,madarasi-hargita
3348,magherus
3349,miklos
3350,mogosa
3351,moieciu
3352,moneasa
3353,motul-draegusului-fagaras-planned
3354,muntele-mic
3355,mutu
3356,nagymihaly
3357,nemira-slanic-moldova
3358,novaci
3359,paltinis
3360,parang
3361,paraul-rece
3362,piatra-fantanele
3363,piatra-neamt
3364,platoul-soarelui
3365,pricop-teleski
3366,ranca-ro
3367,roata-cavnic
3368,romenergo
3369,sararie
3370,semenic
3371,sfantu-gheorghe
3372,smart-ski-slopes-timisoara
3373,sovata
3374,stana-de-vale
3375,sugas-bai
3376,sugo
3377,suior
3378,sumuleu
3379,sureanu
3380,tolvajos
3381,toplita
3382,transalpina-vidravoineasa
3383,transylvania-heliski
3384,valea-blaznei
3385,valea-jiului
3386,vatra-dornei
3387,veresvirag
3388,vulcan
3389,nevis-range
3390,glenshee
3391,glencoe-mountain
3392,cairngorm-mountain
3393,. Alpine Snowsports – Aldershot (dry slopes)
3394,. Chill Factore – Manchester (indoor ski area)
3395,. Pendle Ski Club (dry slopes)
3396,. Snozone – Milton Keynes (indoor ski area)
3397,. The Snow Centre – Hemel Hempstead (indoor ski area)
3398,aberdeen-snowsports-centre
3399,ackers-outdoor-activity-centre
3400,alford-snow-sports-centre
3401,allenheads
3402,ancrum-outdoor-centre
3403,basingstoke-skizone
3404,bassingbourn-snowsports-centre
3405,bearsden-ski-board
3406,bowles-snowsports-centre
3407,bracknell-ski-centre
3408,brentwood-park-ski-and-snowboard-centre
3409,bromley-ski-and-snowboard-centre
3410,calshot-activities-centre
3411,cardiff-ski-and-snowboard-centre
3412,carlisle-ski-club-yad-moss
3413,carlisle-snowsports
3414,chatham-ski-centre
3415,chelski-london
3416,christs-college-ski-club-guildford
3417,condor-dry-ski-slope
3418,craigavon-ski-centre
3419,exeter-district-ski-club
3420,firpark-ski-centre
3421,folkestone-ski-centre
3422,glasgow-ski-centre
3423,glenmore-lodge
3424,gloucester-ski-snowboard-centre
3425,gosling-sports-park
3426,halifax-ski-centre
3427,kendal-ski-centre
3428,kidsgrove-ski-centre
3429,knockhatch-ski-centre
3430,lake-district-ski-club-raise
3431,leisuredome-weston-super-mare-planned
3432,llandudno-ski-and-snowboard-centre
3433,llangrannog-ski-centre
3434,loch-insh-outdoor-centre
3435,lowther-hills
3436,mendip-snowsport-centre
3437,midlothian-ski-centre
3438,newmilns-dry-ski-slope
3439,norfolk-snowsports-club
3440,oval-sports-centre
3441,pembrey-ski-slope
3442,plas-y-brenin
3443,plymouth-ski-centre
3444,polmonthill-ski-centre
3445,pontypool-ski-centre
3446,rossendale
3447,runcorn-ski-centre
3448,sandown-ski-centre
3449,sheffield-ski-village
3450,silksworth-sports-complex
3451,skiplex-chiswick
3452,skiplex-reading
3453,snow-factor-braehead-renfrew
3454,snowtrax-alpine-activity-centre-christchurch
3455,snozone-castleford
3456,southampton-snowsport-centre
3457,stoke-ski-centre
3458,suffolk-ski-centre
3459,summit-indoor-adventure-selby
3460,swadlincote-ski-snowboard-centre
3461,tallington-lakes
3462,tamworth-snowdome
3463,telford-ski-centre
3464,the-lecht
3465,torquay-alpine-ski-club
3466,warmwell-snowsports-centre
3467,weardale-ski-club
3468,whickham-thorns-outdoor-activity-centre
3469,big-wood
3470,kolasportland
3471,igora
3472,kukisvumchorr
3473,mount-sparrow-apatity
3474,ohta-park
3475,salma-alpine-ski-centre
3476,tyytari-park-retselya
3477,yucca-park
3478,popova-sapka
3479,mavrovo-zare-lazareski
3480,eskimo-freeride-sar-planina
3481,krusevo
3482,mount-kozuf
3483,oteshevo
3484,pelister
3485,ponikva
3486,brezovica
3487,. Snow Arena – Druskininkai (indoor ski area)
3488,akmenynu
3489,alytaus
3490,birstonas
3491,ignalina
3492,kalitos-kalnas-anyksciai
3493,liepkalnis-vilnius-ziemos-trasa
3494,moletu
3495,mortos-kalns
3496,rokantiskes
3497,vilkaviskis
3498,. Snow Valley – Peer (indoor ski area)
3499,. Ice Mountain (indoor ski area)
3500,aspen-antwerpen
3501,baraque-de-fraiture
3502,ferme-libert-malmedy
3503,le-monty-lierneux
3504,mont-des-brumes
3505,ovifat
3506,snow-games-ath-planned
3507,thier-des-rexhons-spa
3508,val-de-wanne
3509,zosterbach-nidrum-buetgenbach
3510,. Hedelands Skicenter
3511,copenhill-copenhagen-planned
3512,dayz-soehoejlandets-skicenter
3513,hoch-hylkedal-kolding
3514,indoorski-roedovre
3515,oesterlars-bornholm
3516,ski-arena-aarhus
3517,skidome-denmark-randers-planned
3518,49-degrees-north-mountain-resort
3519,abenaki
3520,afton-alps
3521,al-quaal
3522,aldis-hill-park-st-albans
3523,alpenglow-at-arctic-valley
3524,alpental
3525,alpine-meadows
3526,alpine-mountain-ski-snow-tubing-center
3527,alpine-valley-cleveland
3528,alpine-valley-resort-elkhorn
3529,alpine-valley-white-lake
3530,alta
3531,alta-sierra-shirley-meadows
3532,alyeska-resort-girdwood
3533,american-dream-meadowlands-east-rutherford
3534,andes-tower-hills
3535,angel-fire
3536,antelope-butte
3537,anthony-lakes-mountain-resort
3538,apache
3539,appalachian-ski-mountain
3540,apple-mountain
3541,arapahoe-basin
3542,arizona-snowbowl
3543,aspen-highlands
3544,aspen-mountain
3545,attitash-mountain-resort
3546,ausblick-sussex
3547,badger-mountain
3548,badger-pass
3549,bald-mountain
3550,bald-mountain-sun-valley
3551,bear-creek-mountain-resort
3552,bear-mountain-big-bear-lake
3553,bear-paw-ski-bowl
3554,bear-valley
3555,bearfire-resort-dallas-fort-worth-planned
3556,bears-den-mountain-fort-ransom
3557,beartooth-basin
3558,beartown
3559,beaver-creek
3560,beaver-mountain
3561,beech-mountain
3562,beef-trail
3563,belleayre-mountain
3564,berkshire-east
3565,big-bear-at-masthope-mountain
3566,big-boulder
3567,big-creek-ski-area
3568,big-powderhorn-mountain
3569,big-sky-resort
3570,big-squaw
3571,big-tupper-tupper-lake
3572,bigrock-mountain
3573,bittersweet
3574,black-mountain-jackson
3575,black-mountain-rumford
3576,black-rapid
3577,blackhawk-ski-club-middleton
3578,blackjack
3579,blacktail-mountain
3580,blandford
3581,blue-hills
3582,blue-knob
3583,blue-mountain
3584,bluewood
3585,bogus-basin
3586,bolton-valley
3587,boreal
3588,boston-mills
3589,bottineau-winter-park
3590,bousquet
3591,boyce-park
3592,boyne-highlands
3593,boyne-mountain
3594,bradford
3595,brandywine
3596,brantling-ski-slopes
3597,breckenridge
3598,bretton-woods
3599,brian-head
3600,bridger-bowl-bozeman
3601,brighton
3602,bristol-mountain
3603,bromley-mountain
3604,bruce-mound
3605,brundage-mountain
3606,bryce-resort
3607,buck-hill-ski-area
3608,buckhorn-ski-and-snowboard-club
3609,buena-vista
3610,buffalo-ski-club
3611,burke-mountain
3612,buttermilk-mountain
3613,butternut-basin
3614,caberfae-peaks
3615,camden-snow-bowl
3616,camelback
3617,camp-10
3618,campgaw
3619,campton-mountain
3620,canaan-valley
3621,cannon-mountain
3622,cannonsburg-ski-area
3623,carson-ski-resort
3624,cascade-mountain
3625,cascade-powder-guides
3626,cataldo-peak-adventures
3627,cataloochee
3628,catamount
3629,cazenovia
3630,challenge-mountain-walloon-lake
3631,cherry-peak
3632,chester-bowl-park
3633,chestnut-mountain
3634,china-peak
3635,christie-mountain
3636,christmas-mountain
3637,clear-fork
3638,cloudcroft
3639,cloudmont-ski-resort
3640,cochran-ski-area
3641,cockaigne-ski-area
3642,coffee-mill-ski-area
3643,cooper
3644,cooper-spur
3645,copper-mountain
3646,coppervale
3647,cottonwood-butte
3648,cranmore-mountain-resort
3649,crescent-hills
3650,crested-butte
3651,crotched-mountain
3652,crystal-mountain-mi
3653,crystal-mountain-wa
3654,dartmouth-skiway
3655,deer-mountain
3656,deer-valley
3657,denton-hill-state-park
3658,detroit-mountain
3659,devils-head
3660,diamond-peak
3661,diamond-peaks
3662,discovery-ski-area
3663,dodge-ridge
3664,dollar-mountain-sun-valley
3665,donner-ski-area
3666,donner-ski-ranch
3667,dry-hill
3668,dynamite-hill-chestertown
3669,eagle-island-park
3670,eagle-point
3671,eagle-rock
3672,eaglecrest-juneau
3673,eaton-mountain
3674,echo-mountain-park-idaho-springs
3675,echo-valley-lake-chelan
3676,eldora-mountain
3677,elk-mountain
3678,elk-ridge-williams
3679,elko-snobowl
3680,fairmont-hot-springs-fairmont
3681,ferguson-ridge
3682,fort-wainwrightbirch-hill-fairbanks
3683,four-lakes
3684,four-seasons
3685,fox-hill
3686,frost-fire-mountain
3687,giants-ridge
3688,gladstone-sports-park
3689,gore-mountain
3690,granby-ranch
3691,grand-geneva
3692,grand-targhee
3693,granite-gorge
3694,granite-peak-at-rib-mountain-state-park
3695,granlibakken
3696,great-bear-ski-area
3697,great-divide
3698,greek-peak
3699,gunstock
3700,h2o-guides
3701,hanson-hills
3702,haystack-mountain-the-hermitage-club
3703,heavenly
3704,heiliger-huegel-hubertus
3705,hermon-mountain
3706,hesperus-ski-area
3707,hickory-ski-center
3708,hidden-valley-mo
3709,hidden-valley-pa
3710,hillberg-ski-area
3711,hilltop-anchorage
3712,hogadon-ski-area
3713,holiday-mountain-ny
3714,holiday-valley
3715,holimont
3716,homewood-mountain-resort
3717,hoodoo-ski-area
3718,howelsen-hill-steamboat-springs
3719,huff-hills
3720,hunt-hollow-ski-club
3721,hunter-mountain
3722,huntington
3723,hurricane-ridge
3724,hyland-ski-snowboard-area
3725,indian-lake
3726,indianhead-mountain
3727,jack-frost-mountain
3728,jackson-hole
3729,jay-peak
3730,jerrys-heliski-alaska
3731,jiminy-peak
3732,june-mountain
3733,kelly-canyon
3734,kendall-mountain-silverton
3735,kettlebowl
3736,keyes-peak-florence
3737,keystone
3738,killington
3739,king-pine-purity-spring-resort
3740,kirkwood
3741,kissing-bridge
3742,labrador-mountain
3743,lake-city-ski-hill
3744,las-vegas-ski-and-snowboard-resort-lee-canyon
3745,las-vegas-wet-planned
3746,laurel-mountain
3747,leavenworth-ski-hill
3748,liberty-mountain
3749,little-ski-hill
3750,little-switzerland-ski-resort
3751,living-memorial-park-brattleboro
3752,lonesome-pine-trails-fort-kent
3753,lookout-pass
3754,loon-mountain
3755,lost-trail-powder-mountain
3756,lost-valley
3757,loup-loup-ski-bowl
3758,loveland
3759,lutsen-mountains
3760,lyndon-outing-club
3761,lynx-creek
3762,mad-river-glen
3763,mad-river-mountain
3764,magic-mountain
3765,magic-mountain-resort
3766,mammoth-mountain
3767,maple-ski-ridge
3768,marquette-mountain
3769,massanutten
3770,maverick-mountain
3771,mccauly-mountain
3772,mcintyre
3773,meadowlark-ski-lodge
3774,meany-lodge
3775,middlebury-college-snow-bowl
3776,missaukee-mountain
3777,mohawk-mountain
3778,monarch
3779,mont-du-lac
3780,mont-ripley
3781,montage-mountain-resort
3782,montana-snowbowl
3783,moose-mountain
3784,mott-mountain
3785,mount-greylock-south-williamstown
3786,mount-pleasant
3787,mount-prospect-lancaster
3788,mount-ski-gull
3789,mount-snow
3790,mountain-creek-vernon
3791,mountain-high-east
3792,mountain-high-north
3793,mountain-high-west
3794,mt-abram
3795,mt-ashland
3796,mt-ashwabay-salmo
3797,mt-bachelor
3798,mt-bailey
3799,mt-baker
3800,mt-baldy
3801,mt-bohemia
3802,mt-brighton
3803,mt-eustis-littleton
3804,mt-eyak
3805,mt-holiday
3806,mt-holly
3807,mt-hood-meadows
3808,mt-hood-skibowl
3809,mt-jefferson
3810,mt-kato
3811,mt-la-crosse
3812,mt-lemmon-ski-valley
3813,mt-mc-sauba
3814,mt-peter
3815,mt-pisgah
3816,mt-rose
3817,mt-shasta-ski-park
3818,mt-southington
3819,mt-spokane
3820,mt-sunapee
3821,mt-waterman
3822,mt-zion-hill
3823,mulligans-hollow-ski-bowl
3824,mystic-mountain-farmington
3825,nashoba-valley
3826,navarino-hills
3827,nor-ski-runs-decorah
3828,nordic-mountain
3829,nordic-valley
3830,north-bicentennial-park
3831,north-cascade-heliskiing-mazama
3832,northeast-slopes-east-corinth
3833,northstar-california-resort
3834,norway-mountain
3835,nubs-nob-ski-area
3836,nutt-hill-plymouth
3837,oak-mountain
3838,ober-gatlinburg
3839,oglebay-resort
3840,okemo
3841,otis-ridge
3842,otsego-gaylord
3843,pajarito-mountain
3844,pando-park
3845,paoli-peaks
3846,park-city
3847,pats-peak
3848,paul-bunyan-ski-hill
3849,pebble-creek
3850,peekn-peak
3851,perfect-north-slopes
3852,petoskey-winter-sports-park
3853,pico-mountain
3854,pine-creek
3855,pine-knob
3856,pine-mountain
3857,pinnacle-park-pittsfield
3858,plattekill
3859,plumas-eureka-ski-bowl
3860,plumtree-ski-hill-fawnridge
3861,points-north-heli-adventures
3862,polar-peak
3863,pomerelle
3864,porcupine-mountain
3865,potawatomi-park
3866,powder-mountain
3867,powder-ridge
3868,powder-ridge-mountain-park-resort
3869,powderbird
3870,powderhorn
3871,powderhouse-hill-south-berwick
3872,powers-bluff
3873,purgatory-durango
3874,quadna-mountain
3875,quechee-lakes-ski-area
3876,quoggy-jo-ski-center-presque-isle
3877,ragged-mountain
3878,raging-buffalo-algonquin
3879,ravenswood
3880,red-hill-moultonborough
3881,red-lodge-mountain
3882,red-river
3883,riverside-hills
3884,riverview-highlands
3885,rocking-horse-ranch
3886,rotarun
3887,roundtop
3888,royal-mountain
3889,ruby-mountain
3890,saddleback
3891,sahalie-ski-club
3892,sand-master-park-florence
3893,sandia-peak
3894,santa-fe
3895,sapphire-valley
3896,sawkill-ski
3897,sawmill-mountain-resort
3898,schweitzer-mountain-resort
3899,scotch-valley-resort
3900,seacoast-snow-park
3901,seven-oaks
3902,seven-springs
3903,shanty-creek-resorts-schuss-mountain
3904,shanty-creek-resorts-summit-mountain
3905,shawnee-mountain
3906,shawnee-peak
3907,showdown
3908,shu-maker-mountain-little-falls
3909,sierra-at-tahoe
3910,sierra-summit
3911,silver-mountain
3912,silver-ridge
3913,silverton-mountain
3914,sipapu
3915,sitzmark
3916,ski-brule
3917,skiland-mt-aurora
3918,sky-tavern
3919,skyline-friendship
3920,sleeping-giant
3921,sleepy-hollow-sports-park-des-moines
3922,smugglers-notch
3923,snoebahn-centennial
3924,snow-creek
3925,snow-hill-at-eastman
3926,snow-king-mountain-jackson
3927,snow-ridge
3928,snow-snake
3929,snow-summit-big-bear-lake
3930,snow-trails
3931,snow-valley
3932,snowbasin
3933,snowbird
3934,snowhaven
3935,snowmass
3936,snowshoe-mountain
3937,snowstar
3938,snowy-range
3939,soda-springs
3940,soldier-mountain
3941,solitude
3942,song-mountain
3943,spirit-mountain
3944,spout-springs
3945,spring-mountain
3946,spruce-mountain-jay
3947,squaw-valley
3948,stagecoach
3949,standing-rocks
3950,steamboat
3951,sterling-forest-ski-center
3952,stevens-pass
3953,storrs-hill-lebanon
3954,stover-mountain
3955,stowe
3956,stratton
3957,sugar-bowl
3958,sugar-mountain
3959,sugarbush
3960,sugarloaf
3961,suicide-six
3962,summit-ski-area-at-mt-hood
3963,sunburst
3964,sundance
3965,sunday-river
3966,sundown
3967,sundown-mountain-resort
3968,sunlight-mountain
3969,sunrise-park
3970,sunset-ski-area
3971,swain
3972,swiss-valley
3973,tamarack-resort
3974,taos
3975,telluride
3976,tenney-mountain
3977,terry-peak
3978,teton-pass
3979,the-balsams
3980,the-homestead-resort
3981,the-omni-homestead
3982,the-ridge-le-roy
3983,the-rock-snow-park
3984,the-summit-at-snoqualmie
3985,the-whitecap-mountains
3986,thunder-ridge
3987,timber-ridge
3988,timberline
3989,timberline-four-seasons
3990,titcomb-mountain
3991,titus-mountain
3992,toggenburg-ski-center
3993,treetops-sylvan
3994,triangle-sports-area-green-bay
3995,trollhaugen
3996,turner-mountain
3997,tussey-mountain
3998,tuxedo-ridge
3999,tyrol-basin-mt-horeb
4000,vail
4001,val-bialas-ski-center-utica
4002,valdez-heli-ski-guides
4003,veterans-memorial-franklin
4004,villa-olivia-bartlett
4005,villa-roma
4006,wachusett-mountain
4007,ward-hill-shrewsbury
4008,warner-canyon-lakeview
4009,waterville-valley
4010,welch-village
4011,wenatchee-mission-ridge
4012,west-mountain
4013,whaleback
4014,whisper-ridge
4015,white-pass
4016,white-pine-pinedale
4017,whiteface-lake-placid
4018,whitefish-mountain-resort
4019,whitetail
4020,whitetail-ridge-fort-mccoy
4021,wild-mountain
4022,wildcat-mountain
4023,willamette-pass-crescent
4024,willard-mountain-greenwich
4025,wilmot-mountain
4026,windham-mountain
4027,winter-park-kewaunee-county
4028,winter-park-resort
4029,winterclub-indoor-ski-snowboard-winter-park
4030,wintergreen-resort
4031,winterplace
4032,wisp-mchenry-deep-creek-lake
4033,wolf-creek
4034,wolf-ridge
4035,woodbury
4036,woods-valley
4037,yawgoo-valley
4038,yellowstone-club
4039,ab-ali
4040,ardakan-far
4041,baba-haydar
4042,beejar
4043,chelgerd
4044,daran
4045,darbandsar
4046,dena-kakan
4047,dizin
4048,khor
4049,kohrang
4050,nour-c-tub
4051,payaee-chaee
4052,sahand
4053,sepeedan
4054,shazand
4055,shemshak
4056,shirbad
4057,tochal
4058,uroumiyeh
4059,yam
4060,abali-van
4061,ahlat-serinbayir-bitlis
4062,aladag-range
4063,altinoran-ankara
4064,antalya-planned
4065,ardahan-yalnizcam
4066,bolkar-erzincan
4067,bozdag-izmir
4068,bubi-dagi-agri
4069,cambasi
4070,cirtkaya-bitlis
4071,dagbasi
4072,davraz-mountain-resort-isparta
4073,dorukkaya-bolu-kartalkaya
4074,elmadag
4075,erciyes-kayseri
4076,green-park-resort-kartepe
4077,guemueshane-zigana
4078,gueneykaya
4079,guzeltepe-mus
4080,hazarbaba
4081,ilgaz-mountain-resort-kastamonu
4082,kackar-range
4083,keltepe
4084,konakli-ejder-3200-world-ski-center
4085,kurucadag-bingoel
4086,merga-bute
4087,palandoeken-ejder-3200-world-ski-center
4088,rahva-bitlis
4089,saklikent
4090,sapgoer-bitlis
4091,sarikamis
