Resort ID,Resort Name,Continent,Country,State/Province
378,simas-lifte-st-peterst-corona,Europe,Austria,Lower Austria (Niederosterreich)
379,simonhoehe-st-urban,Europe,Austria,Carinthia (Karnten)
380,sonnberglifts-wald-am-schoberpass,Europe,Austria,Styria (Steiermark)
381,sonnenberglift-gries-im-sellrain,Europe,Austria,Tyrol (Tirol)
382,sonnenberglift-milders,Europe,Austria,Tyrol (Tirol)
383,sonnenlift-praxmar,Europe,Austria,Tyrol (Tirol)
384,sonntag-stein,Europe,Austria,Vorarlberg
385,spechtenseelift-puergg-stainach-puergg,Europe,Austria,Styria (Steiermark)
386,spitzeralm-sankt-lorenzen-bei-knittelfeld,Europe,Austria,Styria (Steiermark)
387,st-corona-am-wechsel,Europe,Austria,Lower Austria (Niederosterreich)
388,st-hemma-edelschrott,Europe,Austria,Styria (Steiermark)
389,st-jakob-im-walde,Europe,Austria,Styria (Steiermark)
390,st-kathrein-am-offenegg,Europe,Austria,Styria (Steiermark)
391,st-martin-im-tennengebirge,Europe,Austria,Salzburg (Salzburger Land)
392,st-oswald-kartitsch,Europe,Austria,Tyrol (Tirol)
393,stadtwaldlift-rottenmann,Europe,Austria,Styria (Steiermark)
394,stanzach,Europe,Austria,Tyrol (Tirol)
395,steinberg-am-rofan,Europe,Austria,Tyrol (Tirol)
396,stelzen-lohnsburg,Europe,Austria,Upper Austria (Oberosterreich)
397,stoaninger-alm-schoenau-im-muehlkreis,Europe,Austria,Upper Austria (Oberosterreich)
398,stockerfeldlift-moessna-st-nikolai-im-soelktal-soelk,Europe,Austria,Styria (Steiermark)
399,stoderzinken-groebming,Europe,Austria,Styria (Steiermark)
400,tauchnerfeld-stall,Europe,Austria,Carinthia (Karnten)
401,teichalm-fladnitz,Europe,Austria,Styria (Steiermark)
402,thalgauberg-thalgau,Europe,Austria,Salzburg (Salzburger Land)
403,tockneralmlift-krakauebene-krakauhintermuehlen-krakau,Europe,Austria,Styria (Steiermark)
404,tonnerhuette-muehlen,Europe,Austria,Styria (Steiermark)
405,tragoess-sankt-katharein,Europe,Austria,Styria (Steiermark)
406,tschardund-nenzing,Europe,Austria,Vorarlberg
407,turmkogel-puchenstuben,Europe,Austria,Lower Austria (Niederosterreich)
408,unterberg-pernitz,Europe,Austria,Lower Austria (Niederosterreich)
409,untersberg-groedig,Europe,Austria,Salzburg (Salzburger Land)
410,vals,Europe,Austria,Tyrol (Tirol)
411,viehberg-sandl,Europe,Austria,Upper Austria (Oberosterreich)
412,voegelsberg-wattens,Europe,Austria,Tyrol (Tirol)
413,wachtberglifts-weyregg-am-attersee,Europe,Austria,Upper Austria (Oberosterreich)
414,waldheimhuette-sankt-anna-am-lavantegg,Europe,Austria,Styria (Steiermark)
415,waldrastlift-ehenbichl,Europe,Austria,Tyrol (Tirol)
416,waldskilift-wald-faistenau,Europe,Austria,Salzburg (Salzburger Land)
417,weinebene-frantschach-sankt-gertraud,Europe,Austria,Carinthia (Karnten)
418,weissbriach-gitschtal,Europe,Austria,Carinthia (Karnten)
419,wenigzell,Europe,Austria,Styria (Steiermark)
420,wetterstein-lifts-wettersteinbahnen-ehrwald,Europe,Austria,Tyrol (Tirol)
421,wiesenhofer-miesenbach-bei-birkfeld,Europe,Austria,Styria (Steiermark)
422,wiesinger-buehel-wiesing,Europe,Austria,Tyrol (Tirol)
423,wildentallift,Europe,Austria,Vorarlberg
424,wildstaettlift-wattenberg,Europe,Austria,Tyrol (Tirol)
425,wimmerlifte-purgstall-bei-eggersdorf,Europe,Austria,Styria (Steiermark)
426,wunderwiese-puchberg-am-schneeberg,Europe,Austria,Lower Austria (Niederosterreich)
427,zahmer-kaiser-walchsee,Europe,Austria,Tyrol (Tirol)
428,zederhaus,Europe,Austria,Salzburg (Salzburger Land)
429,zellenberg-kukmirn,Europe,Austria,Burgenland
430,zenitzen-winklern,Europe,Austria,Carinthia (Karnten)
431,zinkenlifte-duerrnberg-hallein,Europe,Austria,Salzburg (Salzburger Land)
432,zlaim-grundlsee,Europe,Austria,Styria (Steiermark)
433,zwoelferhorn-st-gilgen,Europe,Austria,Salzburg (Salzburger Land)
434,Arosa Lenzerheide,Europe,Switzerland,Eastern Switzerland
435,St. Moritz – Corviglia,Europe,Switzerland,Eastern Switzerland
436,Laax/Flims/Falera,Europe,Switzerland,Eastern Switzerland
437,Zermatt/Breuil-Cervinia/Valtournenche – Matterhorn,Europe,Switzerland,Lemanic Region
438, Aletsch Arena – Riederalp/Bettmeralp/Fiesch Eggishorn,Europe,Switzerland,Lemanic Region
439,Andermatt/Oberalp/Sedrun,Europe,Switzerland,Eastern Switzerland
440,Adelboden/Lenk – Chuenisbärgli/Silleren/Hahnenmoos/Metsch,Europe,Switzerland,Espace Mittelland
441, Scuol – Motta Naluns,Europe,Switzerland,Eastern Switzerland
442,Titlis – Engelberg,Europe,Switzerland,Central Switzerland
443,4 Vallées – Verbier/La Tzoumaz/Nendaz/Veysonnaz/Thyon,Europe,Switzerland,Lemanic Region
444,Les Portes du Soleil – Morzine/Avoriaz/Les Gets/Châtel/Morgins/Champéry,Europe,Switzerland,Lemanic Region
445,Flumserberg,Europe,Switzerland,Eastern Switzerland
446,Obersaxen/Mundaun/Val Lumnezia,Europe,Switzerland,Eastern Switzerland
447,Jakobshorn (Davos Klosters),Europe,Switzerland,Eastern Switzerland
448,Kleine Scheidegg/Männlichen – Grindelwald/Wengen,Europe,Switzerland,Espace Mittelland
449,Parsenn (Davos Klosters),Europe,Switzerland,Eastern Switzerland
450,Corvatsch/Furtschellas,Europe,Switzerland,Eastern Switzerland
451, First – Grindelwald,Europe,Switzerland,Espace Mittelland
452, Saas-Fee,Europe,Switzerland,Lemanic Region
453,. Rinderberg/Saanerslochgrat/Horneggli – Zweisimmen/Saanenmöser/Schönried/St. Stephan,Europe,Switzerland,Espace Mittelland
454, Stoos – Fronalpstock/Klingenstock,Europe,Switzerland,Central Switzerland
455,. Hohsaas – Saas-Grund,Europe,Switzerland,Lemanic Region
456, Pizol – Bad Ragaz/Wangs,Europe,Switzerland,Eastern Switzerland
457, Hoch-Ybrig – Unteriberg/Oberiberg,Europe,Switzerland,Central Switzerland
458,Lauchernalp – Lötschental,Europe,Switzerland,Lemanic Region
459, Meiringen-Hasliberg,Europe,Switzerland,Espace Mittelland
460, Brigels/Waltensburg/Andiast,Europe,Switzerland,Eastern Switzerland
461,grimentzzinal,Europe,Switzerland,Lemanic Region
462, Elm im Sernftal,Europe,Switzerland,Eastern Switzerland
463, Madrisa (Davos Klosters),Europe,Switzerland,Eastern Switzerland
464,Disentis,Europe,Switzerland,Eastern Switzerland
465, Crans-Montana,Europe,Switzerland,Lemanic Region
466,Schilthorn – Mürren/Lauterbrunnen,Europe,Switzerland,Espace Mittelland
467,. Zuoz – Pizzet/Albanas,Europe,Switzerland,Eastern Switzerland
468, Grüsch Danusa,Europe,Switzerland,Eastern Switzerland
469,Gemsstock – Andermatt,Europe,Switzerland,Central Switzerland
470,Diavolezza/Lagalb,Europe,Switzerland,Eastern Switzerland
471,. Savognin,Europe,Switzerland,Eastern Switzerland
472,. Rinerhorn (Davos Klosters),Europe,Switzerland,Eastern Switzerland
473, Splügen – Tambo,Europe,Switzerland,Eastern Switzerland
474, Bellwald,Europe,Switzerland,Lemanic Region
475,villarsgryonles-diablerets,Europe,Switzerland,Lemanic Region
476,egglila-videmanette-gstaadsaanenrougemont,Europe,Switzerland,Espace Mittelland
477,belalp-blatten,Europe,Switzerland,Lemanic Region
478,. Grächen,Europe,Switzerland,Lemanic Region
479,anzere,Europe,Switzerland,Lemanic Region
480, Bürchen/Törbel – Moosalp,Europe,Switzerland,Lemanic Region
481,toggenburg-wildhausunterwasseralt-st-johann,Europe,Switzerland,Eastern Switzerland
482,soerenberg-rothorndorf,Europe,Switzerland,Central Switzerland
483,saint-lucchandolin-anniviers,Europe,Switzerland,Lemanic Region
484,betelberg-lenk,Europe,Switzerland,Espace Mittelland
485, Vals 3000 – Dachberg,Europe,Switzerland,Eastern Switzerland
486,vercorin,Europe,Switzerland,Lemanic Region
487,ovronnaz,Europe,Switzerland,Lemanic Region
488,melchsee-frutt-kerns,Europe,Switzerland,Central Switzerland
489,leysin,Europe,Switzerland,Lemanic Region
490,les-marecottes-salvan,Europe,Switzerland,Lemanic Region
491,charmey,Europe,Switzerland,Espace Mittelland
492,. Leukerbad,Europe,Switzerland,Lemanic Region
493,glacier-3000-les-diablerets,Europe,Switzerland,Espace Mittelland
494,wasserngrat-gstaad,Europe,Switzerland,Espace Mittelland
495,tschiertschen,Europe,Switzerland,Eastern Switzerland
496,nara-leontica,Europe,Switzerland,Ticino
497,mythenregion,Europe,Switzerland,Central Switzerland
498,la-berra-la-roche,Europe,Switzerland,Espace Mittelland
499,cari,Europe,Switzerland,Ticino
500,braunwald,Europe,Switzerland,Eastern Switzerland
501,bosco-gurin-grossalp,Europe,Switzerland,Ticino
502,san-bernardino,Europe,Switzerland,Eastern Switzerland
503,pesciuem-airolo,Europe,Switzerland,Ticino
504,nax-mont-noble,Europe,Switzerland,Lemanic Region
505,la-braye-chateau-doex,Europe,Switzerland,Lemanic Region
506,klewenalpstockhuette-beckenriedemmetten,Europe,Switzerland,Central Switzerland
507,kaisereggriggisalp-schwarzsee,Europe,Switzerland,Espace Mittelland
508,jaun,Europe,Switzerland,Espace Mittelland
509,evolene,Europe,Switzerland,Lemanic Region
510,brambrueeschdreibuendenstein-chur,Europe,Switzerland,Eastern Switzerland
511,wispile-gstaad,Europe,Switzerland,Espace Mittelland
512,oeschinensee-kandersteg,Europe,Switzerland,Espace Mittelland
513,moleson,Europe,Switzerland,Espace Mittelland
514,marbach-marbachegg,Europe,Switzerland,Central Switzerland
515,giw-visperterminen,Europe,Switzerland,Lemanic Region
516,elsigen-metsch-frutigen,Europe,Switzerland,Espace Mittelland
517,darlux-berguen,Europe,Switzerland,Eastern Switzerland
518,arolla,Europe,Switzerland,Lemanic Region
519,wiriehorn,Europe,Switzerland,Espace Mittelland
520,unterbaech-brandalpginals,Europe,Switzerland,Lemanic Region
521,tschentenalp-adelboden,Europe,Switzerland,Espace Mittelland
522,sattel-hochstuckli,Europe,Switzerland,Central Switzerland
523,sarn-heinzenberg,Europe,Switzerland,Eastern Switzerland
524,les-mossesla-lecherette,Europe,Switzerland,Lemanic Region
525,la-robella-buttes-val-de-travers,Europe,Switzerland,Espace Mittelland
526,la-fouly,Europe,Switzerland,Lemanic Region
527,hochwang-goldgruben,Europe,Switzerland,Eastern Switzerland
528,champex-lac-orsieres,Europe,Switzerland,Lemanic Region
529,bugnenets-savagnieres-saint-imier,Europe,Switzerland,Espace Mittelland
530,bivio,Europe,Switzerland,Eastern Switzerland
531,. Aela – Maloja,Europe,Switzerland,Eastern Switzerland
532,. Pontresina,Europe,Switzerland,Eastern Switzerland
533,aeschiried,Europe,Switzerland,Espace Mittelland
534,alpe-di-neggia,Europe,Switzerland,Ticino
535,alpsteinblick-gonten,Europe,Switzerland,Eastern Switzerland
536,amden,Europe,Switzerland,Eastern Switzerland
537,ardez,Europe,Switzerland,Eastern Switzerland
538,asp-densbueren,Europe,Switzerland,Northwestern Switzerland
539,atzmaennig-goldingen,Europe,Switzerland,Eastern Switzerland
540,avers,Europe,Switzerland,Eastern Switzerland
541,axalp-ob-brienz,Europe,Switzerland,Espace Mittelland
542,baeretswil,Europe,Switzerland,Zurich
543,balmberg,Europe,Switzerland,Espace Mittelland
544,bannalp-oberrickenbach,Europe,Switzerland,Central Switzerland
545,basse-ruche,Europe,Switzerland,Lemanic Region
546,bedea-novaggio,Europe,Switzerland,Ticino
547,bennau-einsiedeln,Europe,Switzerland,Central Switzerland
548,bernina-heliski,Europe,Switzerland,Eastern Switzerland
549,biel-kinzig-buerglen,Europe,Switzerland,Central Switzerland
550,bildhaus-gommiswald-am-ricken,Europe,Switzerland,Eastern Switzerland
551,blatten-speicher,Europe,Switzerland,Eastern Switzerland
552,bottenwil-piz-graben,Europe,Switzerland,Northwestern Switzerland
553,brot-plamboz,Europe,Switzerland,Espace Mittelland
554,bruesti-attinghausen,Europe,Switzerland,Central Switzerland
555,brunni-engelberg,Europe,Switzerland,Central Switzerland
556,buegls-s-chanf,Europe,Switzerland,Eastern Switzerland
557,buendalift-davos,Europe,Switzerland,Eastern Switzerland
558,bumbach-schangnau,Europe,Switzerland,Espace Mittelland
559,campo-blenio,Europe,Switzerland,Ticino
560,cardadacimetta-orselina,Europe,Switzerland,Ticino
561,casaccia,Europe,Switzerland,Eastern Switzerland
562,chapeau-rable-la-chaux-de-fonds,Europe,Switzerland,Espace Mittelland
563,chuderhuesi-roethenbach,Europe,Switzerland,Espace Mittelland
564,cioss-prato-bedretto,Europe,Switzerland,Ticino
565,dalpe,Europe,Switzerland,Ticino
566,degersheim-fuchsacker,Europe,Switzerland,Eastern Switzerland
567,dent-de-jaman-montreux,Europe,Switzerland,Lemanic Region
568,dent-de-vaulion-le-morez,Europe,Switzerland,Lemanic Region
569,dicki-weisslingen,Europe,Switzerland,Zurich
570,dietikon,Europe,Switzerland,Zurich
571,dreieck-glarus,Europe,Switzerland,Eastern Switzerland
572,ebenalp-horn-wasserauenschwende,Europe,Switzerland,Eastern Switzerland
573,egg-hallau,Europe,Switzerland,Eastern Switzerland
574,eggiwil-netschbuehl,Europe,Switzerland,Espace Mittelland
575,eischoll,Europe,Switzerland,Lemanic Region
576,engi,Europe,Switzerland,Eastern Switzerland
577,engstligenalp-adelboden,Europe,Switzerland,Espace Mittelland
578,eriz,Europe,Switzerland,Espace Mittelland
579,espace-super-saint-bernard-bourg-st-pierre,Europe,Switzerland,Lemanic Region
580,faltschen-reichenbach,Europe,Switzerland,Espace Mittelland
581,fanas,Europe,Switzerland,Eastern Switzerland
582,feldis,Europe,Switzerland,Eastern Switzerland
583,fideriser-heuberge-arflina,Europe,Switzerland,Eastern Switzerland
584,fischenthal-aurueti-oberegg,Europe,Switzerland,Zurich
585,flensa-seewis,Europe,Switzerland,Eastern Switzerland
586,foehrlimatt-wegenstetten,Europe,Switzerland,Northwestern Switzerland
587,friherrenberg-einsiedeln,Europe,Switzerland,Central Switzerland
588,gadmen,Europe,Switzerland,Espace Mittelland
589,gaehwil,Europe,Switzerland,Eastern Switzerland
590,gais,Europe,Switzerland,Eastern Switzerland
591,gampluet,Europe,Switzerland,Eastern Switzerland
592,gantrisch-gurnigel,Europe,Switzerland,Espace Mittelland
593,gfellen-entlebuch-finsterwald,Europe,Switzerland,Central Switzerland
594,ghoech,Europe,Switzerland,Zurich
595,goldiwil-multenegg-heiligenschwendi,Europe,Switzerland,Espace Mittelland
596,grand-val-oberdoerferberg,Europe,Switzerland,Espace Mittelland
597,grenchenberg-grenchen,Europe,Switzerland,Espace Mittelland
598,grimmialp,Europe,Switzerland,Espace Mittelland
599,grub-kaien,Europe,Switzerland,Eastern Switzerland
600,gsahl-hauenstein-ifenthal,Europe,Switzerland,Espace Mittelland
601,gspon-staldenried,Europe,Switzerland,Lemanic Region
602,guarda,Europe,Switzerland,Eastern Switzerland
603,gurnigelbad,Europe,Switzerland,Espace Mittelland
604,gurten-bern,Europe,Switzerland,Espace Mittelland
605,guttannen,Europe,Switzerland,Espace Mittelland
606,habkern-sattelegg,Europe,Switzerland,Espace Mittelland
607,haldigrat,Europe,Switzerland,Central Switzerland
608,hapfere-plaffeien,Europe,Switzerland,Espace Mittelland
609,haut-de-caux,Europe,Switzerland,Lemanic Region
610,heidbodme-saas-almagell,Europe,Switzerland,Lemanic Region
611,heiden-bischofsberg,Europe,Switzerland,Eastern Switzerland
612,heiligkreuz-first-entlebuch,Europe,Switzerland,Central Switzerland
613,heimenschwand-buchholterberg,Europe,Switzerland,Espace Mittelland
614,heiti-gsteig-bei-gstaad,Europe,Switzerland,Espace Mittelland
615,hemberg,Europe,Switzerland,Eastern Switzerland
616,hoernli-hemberg-baechli,Europe,Switzerland,Eastern Switzerland
617,hohe-winde-beinwil,Europe,Switzerland,Espace Mittelland
618,hohwald-beatenberg-waldegg,Europe,Switzerland,Espace Mittelland
619,holderbank-skilift-engi,Europe,Switzerland,Northwestern Switzerland
620,homberg,Europe,Switzerland,Espace Mittelland
621,horben-lindenberg,Europe,Switzerland,Northwestern Switzerland
622,hubelweid-heiligenschwendi,Europe,Switzerland,Espace Mittelland
623,jaunpass-boltigen,Europe,Switzerland,Espace Mittelland
624,jeizinen-feselalp-gampelsteg,Europe,Switzerland,Lemanic Region
625,kerenzerberg-filzbach,Europe,Switzerland,Eastern Switzerland
626,kiental,Europe,Switzerland,Espace Mittelland
627,la-brevine,Europe,Switzerland,Espace Mittelland
628,la-chia-bulle,Europe,Switzerland,Espace Mittelland
629,la-corbatiere-la-roche-aux-crocs,Europe,Switzerland,Espace Mittelland
630,la-cote-aux-fees,Europe,Switzerland,Espace Mittelland
631,la-forclaz,Europe,Switzerland,Lemanic Region
632,la-golatte-smontoz-tavannes,Europe,Switzerland,Espace Mittelland
633,la-lorette-bourg-saint-pierre,Europe,Switzerland,Lemanic Region
634,la-sagne,Europe,Switzerland,Espace Mittelland
635,la-trelasse,Europe,Switzerland,Lemanic Region
636,la-vue-des-alpes-fontaines-les-gollieres,Europe,Switzerland,Espace Mittelland
637,labbaye,Europe,Switzerland,Lemanic Region
638,langenbruck-untereobere-wanne,Europe,Switzerland,Northwestern Switzerland
639,langmattli-hergiswil,Europe,Switzerland,Central Switzerland
640,lantschlenz,Europe,Switzerland,Eastern Switzerland
641,lauenen,Europe,Switzerland,Espace Mittelland
642,le-brassus,Europe,Switzerland,Lemanic Region
643,le-cerneux-pequignot,Europe,Switzerland,Espace Mittelland
644,le-chaluet-court,Europe,Switzerland,Espace Mittelland
645,le-paquier-cret-du-puy,Europe,Switzerland,Espace Mittelland
646,lent,Europe,Switzerland,Espace Mittelland
647,les-breuleux,Europe,Switzerland,Espace Mittelland
648,les-genevez,Europe,Switzerland,Espace Mittelland
649,les-hauderes-lhomazo,Europe,Switzerland,Lemanic Region
650,les-orvales-malleray,Europe,Switzerland,Espace Mittelland
651,les-paccotschatel-st-denis-corbetta,Europe,Switzerland,Espace Mittelland
652,les-paccotsgranges-mont-chesau,Europe,Switzerland,Espace Mittelland
653,les-pleiades,Europe,Switzerland,Lemanic Region
654,les-pres-dorvin,Europe,Switzerland,Espace Mittelland
655,les-prevondes,Europe,Switzerland,Lemanic Region
656,les-rasses-sainte-croix,Europe,Switzerland,Lemanic Region
657,les-verrieres,Europe,Switzerland,Espace Mittelland
658,linden-schindelberg,Europe,Switzerland,Espace Mittelland
659,lommiswil-bitzirain,Europe,Switzerland,Espace Mittelland
660,lorient,Europe,Switzerland,Lemanic Region
661,lucky-aeschi,Europe,Switzerland,Espace Mittelland
662,lueina-airolo,Europe,Switzerland,Ticino
663,mammern-klingenzell,Europe,Switzerland,Eastern Switzerland
664,minschuns-val-muestair-tschierv,Europe,Switzerland,Eastern Switzerland
665,moerlialp-giswil,Europe,Switzerland,Central Switzerland
666,mogno,Europe,Switzerland,Ticino
667,mont-gibloux,Europe,Switzerland,Espace Mittelland
668,muenster-geschinen,Europe,Switzerland,Lemanic Region
669,muesella-la-punt,Europe,Switzerland,Eastern Switzerland
670,mugi-netstal,Europe,Switzerland,Eastern Switzerland
671,mutten,Europe,Switzerland,Eastern Switzerland
672,naetschen-andermatt,Europe,Switzerland,Central Switzerland
673,neusell-rothenthurm-biberegg,Europe,Switzerland,Central Switzerland
674,niederhorn-beatenberg,Europe,Switzerland,Espace Mittelland
675,nods,Europe,Switzerland,Espace Mittelland
676,nollen-hosenruck-wuppenau,Europe,Switzerland,Eastern Switzerland
677,nollen-unteraegeri,Europe,Switzerland,Central Switzerland
678,norro-lift-adelboden,Europe,Switzerland,Espace Mittelland
679,nunningen,Europe,Switzerland,Espace Mittelland
680,oberegg-skilift-st-anton,Europe,Switzerland,Eastern Switzerland
681,oberhelfenschwil,Europe,Switzerland,Eastern Switzerland
682,oberholz-farner,Europe,Switzerland,Eastern Switzerland
683,oberiberg,Europe,Switzerland,Central Switzerland
684,oberwangen,Europe,Switzerland,Eastern Switzerland
685,orgevauxles-avants,Europe,Switzerland,Lemanic Region
686,ottenleue-sangernboden,Europe,Switzerland,Espace Mittelland
687,pany-luzein,Europe,Switzerland,Eastern Switzerland
688,pian-cales-san-bernardino,Europe,Switzerland,Eastern Switzerland
689,pian-san-giacomo,Europe,Switzerland,Eastern Switzerland
690,pischa-davos-klosters,Europe,Switzerland,Eastern Switzerland
691,plagne,Europe,Switzerland,Espace Mittelland
692,prato-leventina,Europe,Switzerland,Ticino
693,randa,Europe,Switzerland,Lemanic Region
694,raten-oberaegeri,Europe,Switzerland,Central Switzerland
695,rathvel-chatel-st-denis,Europe,Switzerland,Espace Mittelland
696,realp,Europe,Switzerland,Central Switzerland
697,reckingen-gluringen,Europe,Switzerland,Lemanic Region
698,regensberg-erlenhof-im-buck,Europe,Switzerland,Zurich
699,rellerli-schoenried,Europe,Switzerland,Espace Mittelland
700,renan,Europe,Switzerland,Espace Mittelland
701,riffenmatt-winterpark,Europe,Switzerland,Espace Mittelland
702,rigi,Europe,Switzerland,Central Switzerland
703,rigi-scheideggburggeist,Europe,Switzerland,Central Switzerland
704,rochers-de-naye-montreux,Europe,Switzerland,Lemanic Region
705,rossa,Europe,Switzerland,Eastern Switzerland
706,rossberg-oberwil,Europe,Switzerland,Espace Mittelland
707,rosswald-brig,Europe,Switzerland,Lemanic Region
708,rotberg-villigen,Europe,Switzerland,Northwestern Switzerland
709,rothwaldwasenalp-simplon-pass,Europe,Switzerland,Lemanic Region
710,rueegsau,Europe,Switzerland,Espace Mittelland
711,rueschegg-eywald-lischboden,Europe,Switzerland,Espace Mittelland
712,saalhoehe,Europe,Switzerland,Northwestern Switzerland
713,saas-balen,Europe,Switzerland,Lemanic Region
714,saentis-schwaegalp,Europe,Switzerland,Eastern Switzerland
715,saint-george,Europe,Switzerland,Lemanic Region
716,saint-imier-mont-soleil,Europe,Switzerland,Espace Mittelland
717,samedan,Europe,Switzerland,Eastern Switzerland
718,sattelegg-vorderthaleinsiedeln-willerzell,Europe,Switzerland,Central Switzerland
719,saxeten-pintli,Europe,Switzerland,Espace Mittelland
720,schatzalp-strela,Europe,Switzerland,Eastern Switzerland
721,schilt-mollis,Europe,Switzerland,Eastern Switzerland
