Resort ID,Adult,Currency
3895,40.0,US Dollar
3896,40.0,US Dollar
3897,37.0,US Dollar
3898,79.0,US Dollar
3899,0.0,-
3900,0.0,-
3901,36.0,US Dollar
3902,87.0,US Dollar
3903,69.0,US Dollar
3904,69.0,US Dollar
3905,62.0,US Dollar
3906,65.0,US Dollar
3907,45.0,US Dollar
3908,0.0,-
3909,104.0,US Dollar
3910,0.0,-
3911,60.0,US Dollar
3912,0.0,-
3913,59.0,US Dollar
3914,45.0,US Dollar
3915,35.0,US Dollar
3916,49.0,US Dollar
3917,35.0,US Dollar
3918,0.0,-
3919,0.0,-
3920,34.0,US Dollar
3921,0.0,-
3922,80.0,US Dollar
3923,40.0,US Dollar
3924,44.0,US Dollar
3925,0.0,-
3926,55.0,US Dollar
3927,39.0,US Dollar
3928,32.0,US Dollar
3929,89.0,US Dollar
3930,49.0,US Dollar
3931,79.0,US Dollar
3932,99.0,US Dollar
3933,129.0,US Dollar
3934,25.0,US Dollar
3935,169.0,US Dollar
3936,99.0,US Dollar
3937,35.0,US Dollar
3938,45.0,US Dollar
3939,39.0,US Dollar
3940,38.0,US Dollar
3941,88.0,US Dollar
3942,56.0,US Dollar
3943,49.0,US Dollar
3944,35.0,US Dollar
3945,48.0,US Dollar
3946,25.0,US Dollar
3947,129.0,US Dollar
3948,0.0,-
3949,8.0,US Dollar
3950,165.0,US Dollar
3951,0.0,-
3952,74.0,US Dollar
3953,10.0,US Dollar
3954,0.0,-
3955,131.0,US Dollar
3956,105.0,US Dollar
3957,115.0,US Dollar
3958,72.0,US Dollar
3959,97.0,US Dollar
3960,95.0,US Dollar
3961,68.0,US Dollar
3962,30.0,US Dollar
3963,42.0,US Dollar
3964,70.0,US Dollar
3965,105.0,US Dollar
3966,60.0,US Dollar
3967,45.0,US Dollar
3968,63.0,US Dollar
3969,71.0,US Dollar
3970,0.0,-
3971,54.0,US Dollar
3972,42.0,US Dollar
3973,69.0,US Dollar
3974,105.0,US Dollar
3975,133.0,US Dollar
3976,0.0,-
3977,53.0,US Dollar
3978,45.0,US Dollar
3979,0.0,-
3980,50.0,US Dollar
3981,0.0,-
3982,0.0,-
3983,40.0,US Dollar
3984,79.0,US Dollar
3985,55.0,US Dollar
3986,52.0,US Dollar
3987,40.0,US Dollar
3988,76.0,US Dollar
3989,79.0,US Dollar
3990,22.0,US Dollar
3991,45.0,US Dollar
3992,50.0,US Dollar
3993,59.0,US Dollar
3994,0.0,-
3995,50.0,US Dollar
3996,37.0,US Dollar
3997,48.0,US Dollar
3998,0.0,-
3999,45.0,US Dollar
4000,169.0,US Dollar
4001,0.0,-
4002,0.0,-
4003,0.0,-
4004,40.0,US Dollar
4005,0.0,-
4006,69.0,US Dollar
4007,49.0,US Dollar
4008,32.0,US Dollar
4009,81.0,US Dollar
4010,56.0,US Dollar
4011,63.0,US Dollar
4012,59.0,US Dollar
4013,43.0,US Dollar
4014,0.0,-
4015,63.0,US Dollar
4016,48.0,US Dollar
4017,94.0,US Dollar
4018,79.0,US Dollar
4019,75.0,US Dollar
4020,30.0,US Dollar
4021,51.0,US Dollar
4022,85.0,US Dollar
4023,49.0,US Dollar
4024,43.0,US Dollar
4025,64.0,US Dollar
4026,85.0,US Dollar
4027,10.0,US Dollar
4028,159.0,US Dollar
4029,0.0,-
4030,84.0,US Dollar
4031,69.0,US Dollar
4032,74.0,US Dollar
4033,70.0,US Dollar
4034,56.0,US Dollar
4035,42.0,US Dollar
4036,43.0,US Dollar
4037,49.0,US Dollar
4038,0.0,-
4039,0.0,-
4040,0.0,-
4041,0.0,-
4042,0.0,-
4043,0.0,-
4044,0.0,-
4045,0.0,-
4046,0.0,-
4047,1119000.0,Iranian rial
4048,0.0,-
4049,0.0,-
4050,0.0,-
4051,0.0,-
4052,0.0,-
4053,0.0,-
4054,0.0,-
4055,0.0,-
4056,0.0,-
4057,0.0,-
4058,0.0,-
4059,0.0,-
4060,0.0,-
4061,0.0,-
4062,0.0,-
4063,0.0,-
4064,0.0,-
4065,0.0,-
4066,0.0,-
4067,0.0,-
4068,0.0,-
4069,0.0,-
4070,0.0,-
4071,0.0,-
4072,0.0,-
4073,0.0,-
4074,0.0,-
4075,70.0,Turkish lira
4076,0.0,-
4077,0.0,-
4078,0.0,-
4079,0.0,-
4080,0.0,-
4081,0.0,-
4082,0.0,-
4083,0.0,-
4084,40.0,Turkish lira
4085,0.0,-
4086,0.0,-
4087,0.0,-
4088,0.0,-
4089,60.0,Turkish lira
4090,0.0,-
4091,45.0,Turkish lira
4092,35.0,Turkish lira
4093,0.0,-
4094,0.0,-
4095,120.0,Turkish lira
4096,2940.0,Japanese Yen
4097,0.0,-
4098,0.0,-
4099,0.0,-
4100,4000.0,Japanese Yen
4101,4000.0,Japanese Yen
4102,4000.0,Japanese Yen
4103,4200.0,Japanese Yen
4104,0.0,-
4105,2400.0,Japanese Yen
4106,800.0,Japanese Yen
4107,3200.0,Japanese Yen
4108,0.0,-
4109,0.0,-
4110,0.0,-
4111,4000.0,Japanese Yen
4112,0.0,-
4113,4700.0,Japanese Yen
4114,0.0,-
4115,3600.0,Japanese Yen
4116,0.0,-
4117,0.0,-
4118,5600.0,Japanese Yen
4119,2400.0,Japanese Yen
4120,3500.0,Japanese Yen
4121,2000.0,Japanese Yen
4122,0.0,-
4123,3500.0,Japanese Yen
4124,3300.0,Japanese Yen
4125,4500.0,Japanese Yen
4126,2900.0,Japanese Yen
4127,0.0,-
4128,3000.0,Japanese Yen
4129,4000.0,Japanese Yen
4130,0.0,-
4131,2900.0,Japanese Yen
4132,0.0,-
4133,0.0,-
4134,0.0,-
4135,700.0,Japanese Yen
4136,0.0,-
4137,3400.0,Japanese Yen
4138,0.0,-
4139,0.0,-
4140,3500.0,Japanese Yen
4141,0.0,-
4142,0.0,-
4143,0.0,-
4144,0.0,-
4145,0.0,-
4146,0.0,-
4147,0.0,-
4148,3500.0,Japanese Yen
4149,4300.0,Japanese Yen
4150,3000.0,Japanese Yen
4151,2500.0,Japanese Yen
4152,4700.0,Japanese Yen
4153,3900.0,Japanese Yen
4154,3500.0,Japanese Yen
4155,4000.0,Japanese Yen
4156,3000.0,Japanese Yen
4157,0.0,-
4158,0.0,-
4159,1700.0,Japanese Yen
4160,2900.0,Japanese Yen
4161,2000.0,Japanese Yen
4162,2600.0,Japanese Yen
4163,0.0,-
4164,2500.0,Japanese Yen
4165,0.0,-
4166,4000.0,Japanese Yen
4167,4800.0,Japanese Yen
4168,0.0,-
4169,0.0,-
4170,0.0,-
4171,3400.0,Japanese Yen
4172,4500.0,Japanese Yen
4173,3500.0,Japanese Yen
4174,4900.0,Japanese Yen
4175,3600.0,Japanese Yen
4176,4400.0,Japanese Yen
4177,2900.0,Japanese Yen
4178,2300.0,Japanese Yen
4179,2600.0,Japanese Yen
4180,1570.0,Japanese Yen
4181,0.0,-
4182,3400.0,Japanese Yen
4183,4700.0,Japanese Yen
4184,3000.0,Japanese Yen
4185,0.0,-
4186,4500.0,Japanese Yen
4187,4000.0,Japanese Yen
4188,5500.0,Japanese Yen
4189,1680.0,Japanese Yen
4190,0.0,-
4191,4600.0,Japanese Yen
4192,4600.0,Japanese Yen
4193,4500.0,Japanese Yen
4194,0.0,-
4195,0.0,-
4196,5000.0,Japanese Yen
4197,0.0,-
4198,0.0,-
4199,5000.0,Japanese Yen
4200,0.0,-
4201,0.0,-
4202,4000.0,Japanese Yen
4203,4700.0,Japanese Yen
4204,0.0,-
4205,0.0,-
4206,3700.0,Japanese Yen
4207,3500.0,Japanese Yen
4208,4500.0,Japanese Yen
4209,2700.0,Japanese Yen
4210,2800.0,Japanese Yen
4211,0.0,-
4212,0.0,-
4213,0.0,-
4214,4800.0,Japanese Yen
4215,4800.0,Japanese Yen
4216,5000.0,Japanese Yen
4217,0.0,-
4218,4000.0,Japanese Yen
4219,0.0,-
4220,0.0,-
4221,0.0,-
4222,0.0,-
4223,0.0,-
4224,3000.0,Japanese Yen
4225,5200.0,Japanese Yen
4226,3000.0,Japanese Yen
4227,5000.0,Japanese Yen
4228,4300.0,Japanese Yen
4229,0.0,-
4230,3600.0,Japanese Yen
4231,3600.0,Japanese Yen
4232,3000.0,Japanese Yen
4233,0.0,-
4234,3700.0,Japanese Yen
4235,5000.0,Japanese Yen
4236,3500.0,Japanese Yen
4237,0.0,-
4238,0.0,-
4239,0.0,-
4240,0.0,-
4241,0.0,-
4242,2500.0,Japanese Yen
4243,0.0,-
4244,0.0,-
4245,3500.0,Japanese Yen
4246,3000.0,Japanese Yen
4247,4200.0,Japanese Yen
4248,4000.0,Japanese Yen
4249,4000.0,Japanese Yen
4250,0.0,-
4251,5000.0,Japanese Yen
4252,0.0,-
4253,2200.0,Japanese Yen
4254,5400.0,Japanese Yen
4255,3800.0,Japanese Yen
4256,0.0,-
4257,3900.0,Japanese Yen
4258,4700.0,Japanese Yen
4259,0.0,-
4260,4000.0,Japanese Yen
4261,3000.0,Japanese Yen
4262,4000.0,Japanese Yen
4263,0.0,-
4264,5000.0,Japanese Yen
4265,5000.0,Japanese Yen
4266,5000.0,Japanese Yen
4267,0.0,-
4268,0.0,-
4269,3500.0,Japanese Yen
4270,3600.0,Japanese Yen
4271,4000.0,Japanese Yen
4272,0.0,-
4273,4300.0,Japanese Yen
4274,3800.0,Japanese Yen
4275,4700.0,Japanese Yen
4276,0.0,-
4277,1540.0,Japanese Yen
4278,0.0,-
4279,4200.0,Japanese Yen
4280,0.0,-
4281,3600.0,Japanese Yen
4282,4000.0,Japanese Yen
4283,0.0,-
4284,3600.0,Japanese Yen
4285,0.0,-
4286,3000.0,Japanese Yen
4287,2600.0,Japanese Yen
4288,0.0,-
4289,4000.0,Japanese Yen
4290,4400.0,Japanese Yen
4291,0.0,-
4292,0.0,-
4293,3300.0,Japanese Yen
4294,4700.0,Japanese Yen
4295,3300.0,Japanese Yen
4296,3500.0,Japanese Yen
4297,3700.0,Japanese Yen
4298,4000.0,Japanese Yen
4299,0.0,-
4300,3600.0,Japanese Yen
4301,3900.0,Japanese Yen
4302,3600.0,Japanese Yen
4303,0.0,-
4304,2600.0,Japanese Yen
4305,0.0,-
4306,3600.0,Japanese Yen
4307,3100.0,Japanese Yen
4308,3000.0,Japanese Yen
4309,0.0,-
4310,0.0,-
4311,3000.0,Japanese Yen
4312,0.0,-
4313,4500.0,Japanese Yen
4314,3800.0,Japanese Yen
4315,5300.0,Japanese Yen
4316,3500.0,Japanese Yen
4317,5000.0,Japanese Yen
4318,0.0,-
4319,4500.0,Japanese Yen
4320,0.0,-
4321,4500.0,Japanese Yen
4322,0.0,-
4323,4000.0,Japanese Yen
4324,5000.0,Japanese Yen
4325,0.0,-
4326,0.0,-
4327,5500.0,Japanese Yen
4328,0.0,-
4329,0.0,-
4330,0.0,-
4331,0.0,-
4332,0.0,-
4333,0.0,-
4334,0.0,-
4335,3800.0,Japanese Yen
4336,0.0,-
4337,0.0,-
4338,0.0,-
4339,0.0,-
4340,3000.0,Japanese Yen
4341,2600.0,Japanese Yen
4342,0.0,-
4343,4000.0,Japanese Yen
4344,0.0,-
4345,3800.0,Japanese Yen
4346,0.0,-
4347,4000.0,Japanese Yen
4348,0.0,-
4349,5500.0,Japanese Yen
4350,4800.0,Japanese Yen
4351,5000.0,Japanese Yen
4352,0.0,-
4353,3200.0,Japanese Yen
4354,4000.0,Japanese Yen
4355,0.0,-
4356,1500.0,Japanese Yen
4357,4300.0,Japanese Yen
4358,3900.0,Japanese Yen
4359,4200.0,Japanese Yen
4360,4200.0,Japanese Yen
4361,0.0,-
4362,3000.0,Japanese Yen
4363,3800.0,Japanese Yen
4364,2500.0,Japanese Yen
4365,0.0,-
4366,2500.0,Japanese Yen
4367,3600.0,Japanese Yen
4368,2500.0,Japanese Yen
4369,5000.0,Japanese Yen
4370,0.0,-
4371,3100.0,Japanese Yen
4372,1000.0,Japanese Yen
4373,4500.0,Japanese Yen
4374,4700.0,Japanese Yen
4375,5000.0,Japanese Yen
4376,4900.0,Japanese Yen
4377,2500.0,Japanese Yen
4378,0.0,-
4379,2500.0,Japanese Yen
4380,0.0,-
4381,0.0,-
4382,5400.0,Japanese Yen
4383,4500.0,Japanese Yen
4384,0.0,-
4385,2500.0,Japanese Yen
4386,0.0,-
4387,0.0,-
4388,4300.0,Japanese Yen
4389,4200.0,Japanese Yen
4390,3500.0,Japanese Yen
4391,4500.0,Japanese Yen
4392,2500.0,Japanese Yen
4393,5100.0,Japanese Yen
4394,3500.0,Japanese Yen
4395,4500.0,Japanese Yen
4396,2700.0,Japanese Yen
4397,5700.0,Japanese Yen
4398,4800.0,Japanese Yen
4399,0.0,-
4400,4300.0,Japanese Yen
4401,3400.0,Japanese Yen
4402,2000.0,Japanese Yen
4403,0.0,-
4404,3600.0,Japanese Yen
4405,0.0,-
4406,0.0,-
4407,0.0,-
4408,0.0,-
4409,2500.0,Japanese Yen
4410,4400.0,Japanese Yen
4411,4752.0,Japanese Yen
4412,3500.0,Japanese Yen
4413,3500.0,Japanese Yen
4414,0.0,-
4415,4100.0,Japanese Yen
4416,3900.0,Japanese Yen
4417,3900.0,Japanese Yen
4418,2000.0,Japanese Yen
4419,2800.0,Japanese Yen
4420,4800.0,Japanese Yen
4421,4700.0,Japanese Yen
4422,5700.0,Japanese Yen
4423,5700.0,Japanese Yen
4424,0.0,-
4425,0.0,-
4426,0.0,-
4427,0.0,-
4428,0.0,-
4429,0.0,-
4430,0.0,-
4431,2000.0,Japanese Yen
4432,0.0,-
4433,2000.0,Japanese Yen
4434,4200.0,Japanese Yen
4435,0.0,-
4436,0.0,-
4437,4500.0,Japanese Yen
4438,0.0,-
4439,0.0,-
4440,2110.0,Japanese Yen
4441,0.0,-
4442,0.0,-
4443,0.0,-
4444,0.0,-
4445,7400.0,Japanese Yen
4446,0.0,-
4447,0.0,-
4448,5000.0,Japanese Yen
4449,0.0,-
4450,0.0,-
4451,0.0,-
4452,0.0,-
4453,4000.0,Japanese Yen
4454,4000.0,Japanese Yen
4455,4100.0,Japanese Yen
4456,4500.0,Japanese Yen
4457,0.0,-
4458,4800.0,Japanese Yen
4459,3000.0,Japanese Yen
4460,4200.0,Japanese Yen
4461,0.0,-
4462,3000.0,Japanese Yen
4463,0.0,-
4464,0.0,-
4465,0.0,-
4466,3900.0,Japanese Yen
4467,2850.0,Japanese Yen
4468,0.0,-
4469,4200.0,Japanese Yen
4470,0.0,-
4471,0.0,-
4472,0.0,-
4473,4500.0,Japanese Yen
4474,0.0,-
4475,4000.0,Japanese Yen
4476,0.0,-
4477,0.0,-
4478,5000.0,Japanese Yen
4479,4000.0,Japanese Yen
4480,0.0,-
4481,0.0,-
4482,0.0,-
4483,0.0,-
4484,0.0,-
4485,4300.0,Japanese Yen
4486,3700.0,Japanese Yen
4487,0.0,-
4488,3900.0,Japanese Yen
4489,0.0,-
4490,0.0,-
4491,0.0,-
4492,5000.0,Japanese Yen
4493,4500.0,Japanese Yen
4494,0.0,-
4495,3100.0,Japanese Yen
4496,0.0,-
4497,0.0,-
4498,5100.0,Japanese Yen
4499,4400.0,Japanese Yen
4500,4200.0,Japanese Yen
4501,0.0,-
4502,0.0,-
4503,4000.0,Japanese Yen
4504,4200.0,Japanese Yen
4505,4500.0,Japanese Yen
4506,3000.0,Japanese Yen
4507,0.0,-
4508,0.0,-
4509,5800.0,Japanese Yen
4510,0.0,-
4511,3000.0,Japanese Yen
4512,0.0,-
4513,5900.0,Japanese Yen
4514,3900.0,Japanese Yen
4515,4500.0,Japanese Yen
4516,5000.0,Japanese Yen
4517,0.0,-
4518,3800.0,Japanese Yen
4519,4000.0,Japanese Yen
4520,0.0,-
4521,0.0,-
4522,0.0,-
4523,2800.0,Japanese Yen
4524,4500.0,Japanese Yen
4525,0.0,-
4526,0.0,-
4527,2000.0,Japanese Yen
4528,4100.0,Japanese Yen
4529,3500.0,Japanese Yen
4530,0.0,-
4531,0.0,-
4532,2000.0,Japanese Yen
4533,5000.0,Japanese Yen
4534,4000.0,Japanese Yen
4535,0.0,-
4536,0.0,-
4537,0.0,-
4538,0.0,-
4539,0.0,-
4540,0.0,-
4541,0.0,-
4542,0.0,-
4543,0.0,-
4544,3900.0,Japanese Yen
4545,4300.0,Japanese Yen
4546,0.0,-
4547,0.0,-
4548,4500.0,Japanese Yen
4549,0.0,-
4550,4000.0,Japanese Yen
4551,0.0,-
4552,0.0,-
4553,4200.0,Japanese Yen
4554,0.0,-
4555,0.0,-
4556,0.0,-
4557,0.0,-
4558,4000.0,Japanese Yen
4559,0.0,-
4560,5500.0,Japanese Yen
4561,0.0,-
4562,0.0,-
4563,0.0,-
4564,4200.0,Japanese Yen
4565,0.0,-
4566,3100.0,Japanese Yen
4567,0.0,-
4568,0.0,-
4569,4200.0,Japanese Yen
4570,0.0,-
4571,0.0,-
4572,0.0,-
4573,0.0,-
4574,0.0,-
4575,3800.0,Japanese Yen
4576,2800.0,Japanese Yen
4577,3600.0,Japanese Yen
4578,0.0,-
4579,0.0,-
4580,3800.0,Japanese Yen
4581,4000.0,Japanese Yen
4582,0.0,-
4583,4500.0,Japanese Yen
4584,5000.0,Japanese Yen
4585,0.0,-
4586,0.0,-
4587,0.0,-
4588,0.0,-
4589,3800.0,Japanese Yen
4590,0.0,-
4591,0.0,-
4592,5000.0,Japanese Yen
4593,3000.0,Japanese Yen
4594,0.0,-
4595,0.0,-
4596,4900.0,Japanese Yen
4597,0.0,-
4598,0.0,-
4599,0.0,-
4600,5000.0,Japanese Yen
4601,0.0,-
4602,0.0,-
4603,3800.0,Japanese Yen
4604,4100.0,Japanese Yen
4605,0.0,-
4606,5200.0,Japanese Yen
4607,0.0,-
4608,0.0,-
4609,0.0,-
4610,4500.0,Japanese Yen
4611,1575.0,Japanese Yen
4612,0.0,-
4613,5500.0,Japanese Yen
4614,5000.0,Japanese Yen
4615,0.0,-
4616,0.0,-
4617,0.0,-
4618,4000.0,Japanese Yen
4619,4200.0,Japanese Yen
4620,0.0,-
4621,0.0,-
4622,0.0,-
4623,0.0,-
4624,0.0,-
4625,2670.0,Japanese Yen
4626,5500.0,Japanese Yen
4627,0.0,-
4628,0.0,-
4629,0.0,-
4630,5100.0,Japanese Yen
4631,3800.0,Japanese Yen
4632,0.0,-
4633,0.0,-
4634,0.0,-
4635,0.0,-
4636,0.0,-
4637,2700.0,Japanese Yen
4638,0.0,-
4639,0.0,-
4640,0.0,-
4641,0.0,-
4642,3600.0,Japanese Yen
4643,5000.0,Japanese Yen
4644,0.0,-
4645,0.0,-
4646,4000.0,Japanese Yen
4647,0.0,-
4648,0.0,-
4649,4300.0,Japanese Yen
4650,0.0,-
4651,3800.0,Japanese Yen
4652,4700.0,Japanese Yen
4653,4800.0,Japanese Yen
4654,4300.0,Japanese Yen
4655,3500.0,Japanese Yen
4656,0.0,-
4657,0.0,-
4658,3600.0,Japanese Yen
4659,0.0,-
4660,0.0,-
4661,0.0,-
4662,0.0,-
4663,0.0,-
4664,0.0,-
4665,0.0,-
4666,0.0,-
4667,0.0,-
4668,4000.0,Japanese Yen
4669,4000.0,Japanese Yen
4670,2050.0,Japanese Yen
4671,0.0,-
4672,0.0,-
4673,0.0,-
4674,5000.0,Japanese Yen
4675,0.0,-
4676,4100.0,Japanese Yen
4677,0.0,-
4678,3100.0,Japanese Yen
4679,0.0,-
4680,0.0,-
4681,4000.0,Japanese Yen
4682,0.0,-
4683,4200.0,Japanese Yen
4684,4000.0,Japanese Yen
4685,4000.0,Japanese Yen
4686,4500.0,Japanese Yen
4687,0.0,-
4688,5000.0,Japanese Yen
4689,0.0,-
4690,0.0,-
4691,3300.0,Japanese Yen
4692,3300.0,Japanese Yen
4693,0.0,-
4694,0.0,-
4695,0.0,-
4696,0.0,-
4697,0.0,-
4698,0.0,-
4699,0.0,-
4700,0.0,-
4701,1800.0,Russian ruble
4702,0.0,-
4703,0.0,-
4704,0.0,-
4705,0.0,-
4706,0.0,-
4707,0.0,-
4708,0.0,-
4709,0.0,-
4710,0.0,-
4711,0.0,-
4712,0.0,-
4713,0.0,-
4714,0.0,-
4715,0.0,-
4716,0.0,-
4717,0.0,-
4718,0.0,-
4719,0.0,-
4720,0.0,-
4721,0.0,-
4722,0.0,-
4723,0.0,-
4724,0.0,-
4725,0.0,-
4726,0.0,-
4727,0.0,-
4728,0.0,-
4729,0.0,-
4730,0.0,-
4731,0.0,-
4732,22.0,Canadian Dollar
4733,80.0,Canadian Dollar
4734,56.0,Canadian Dollar
4735,78.0,Canadian Dollar
4736,50.0,Canadian Dollar
4737,0.0,-
4738,59.0,Canadian Dollar
4740,37.0,Canadian Dollar
4741,17.0,Canadian Dollar
4742,75.0,Canadian Dollar
4743,0.0,-
4744,42.0,Canadian Dollar
4745,38.0,Canadian Dollar
4746,20.0,Canadian Dollar
4747,105.0,Canadian Dollar
4748,0.0,-
4749,70.0,Canadian Dollar
4750,0.0,-
4751,39.0,Canadian Dollar
4752,31.0,Canadian Dollar
4754,68.0,Canadian Dollar
4755,0.0,-
4756,0.0,-
4757,42.0,Canadian Dollar
4758,67.0,Canadian Dollar
4759,40.0,Canadian Dollar
4761,0.0,-
4762,42.0,Canadian Dollar
4763,0.0,-
4764,0.0,-
4765,0.0,-
4766,0.0,-
4767,84.0,Canadian Dollar
4768,0.0,-
4769,0.0,-
4770,0.0,-
4771,15.0,Canadian Dollar
4772,0.0,-
4773,35.0,Canadian Dollar
4774,20.0,Canadian Dollar
4775,0.0,-
4776,40.0,Canadian Dollar
4777,80.0,Canadian Dollar
4778,0.0,-
4779,48.0,Canadian Dollar
4780,75.0,Canadian Dollar
4783,75.0,Canadian Dollar
4784,15.0,Canadian Dollar
4785,0.0,-
4786,30.0,Canadian Dollar
4787,0.0,-
4788,0.0,-
4790,30.0,Canadian Dollar
4791,47.0,Canadian Dollar
4792,23.0,Canadian Dollar
4793,25.0,Canadian Dollar
4795,0.0,-
4796,0.0,-
4797,0.0,-
4799,75.0,Canadian Dollar
4800,38.0,Canadian Dollar
4801,0.0,-
4802,0.0,-
4803,0.0,-
4804,0.0,-
4805,63.0,Canadian Dollar
4806,19.0,Canadian Dollar
4808,0.0,-
4810,0.0,-
4811,41.0,Canadian Dollar
4812,73.0,Canadian Dollar
4813,0.0,-
4814,49.0,Canadian Dollar
4815,44.0,Canadian Dollar
4816,62.0,Canadian Dollar
4817,60.0,Canadian Dollar
4818,15.0,Canadian Dollar
4819,8.0,Canadian Dollar
4820,0.0,-
4821,45.0,Canadian Dollar
4824,0.0,-
4825,33.0,Canadian Dollar
4826,10.0,Canadian Dollar
4827,0.0,-
4829,104.0,Canadian Dollar
4831,0.0,-
4832,34.0,Canadian Dollar
4833,45.0,Canadian Dollar
4834,78.0,Canadian Dollar
4835,0.0,-
4837,0.0,-
4838,25.0,Canadian Dollar
4839,14.0,Canadian Dollar
4840,51.0,Canadian Dollar
4841,0.0,-
4842,0.0,-
4843,57.0,Canadian Dollar
4844,63.0,Canadian Dollar
4845,60.0,Canadian Dollar
4846,95.0,Canadian Dollar
4847,40.0,Canadian Dollar
4849,0.0,-
4850,0.0,-
4851,0.0,-
4852,0.0,-
4853,37.0,Canadian Dollar
4854,31.0,Canadian Dollar
4856,25.0,Canadian Dollar
4857,0.0,-
4858,0.0,-
4860,25.0,Canadian Dollar
4861,32.0,Canadian Dollar
4863,31.0,Canadian Dollar
4865,25.0,Canadian Dollar
4866,0.0,-
4867,52.0,Canadian Dollar
4868,41.0,Canadian Dollar
4871,20.0,Canadian Dollar
4872,0.0,-
4874,0.0,-
4875,45.0,Canadian Dollar
4876,36.0,Canadian Dollar
4877,15.0,Canadian Dollar
4879,42.0,Canadian Dollar
4882,41.0,Canadian Dollar
4883,32.0,Canadian Dollar
4884,36.0,Canadian Dollar
4885,0.0,-
4886,38.0,Canadian Dollar
4887,35.0,Canadian Dollar
4889,62.0,Canadian Dollar
4891,12.0,Canadian Dollar
4892,0.0,-
4893,41.0,Canadian Dollar
4897,79.0,Canadian Dollar
4898,0.0,-
4899,0.0,-
4900,49.0,Canadian Dollar
4901,62.0,Canadian Dollar
4902,30.0,Canadian Dollar
4903,99.0,Canadian Dollar
4905,0.0,-
4906,37.0,Canadian Dollar
4908,50.0,Canadian Dollar
4910,45.0,Canadian Dollar
4911,35.0,Canadian Dollar
4912,0.0,-
4913,20.0,Canadian Dollar
4914,25.0,Canadian Dollar
4915,25.0,Canadian Dollar
4916,0.0,-
4917,36.0,Canadian Dollar
4918,59.0,Canadian Dollar
4919,42.0,Canadian Dollar
4920,57.0,Canadian Dollar
4921,50.0,Canadian Dollar
4922,89.0,Canadian Dollar
4923,0.0,-
4924,74.0,Canadian Dollar
4925,42.0,Canadian Dollar
4926,0.0,-
4927,35.0,Canadian Dollar
4929,37.0,Canadian Dollar
4930,0.0,-
4931,0.0,-
4932,0.0,-
4933,0.0,-
4936,99.0,Canadian Dollar
4937,0.0,-
4938,36.0,Canadian Dollar
4939,0.0,-
4940,39.0,Canadian Dollar
4942,0.0,-
4943,36.0,Canadian Dollar
4944,66.0,Canadian Dollar
4945,0.0,-
4946,63.0,Canadian Dollar
4947,41.0,Canadian Dollar
4948,92.0,Canadian Dollar
4949,0.0,-
4950,0.0,-
4951,99.0,Canadian Dollar
4952,0.0,-
4953,0.0,-
4954,0.0,-
4955,22.0,Canadian Dollar
4958,60.0,Canadian Dollar
4959,0.0,-
4961,96.0,Canadian Dollar
4962,40.0,Canadian Dollar
4963,0.0,-
4965,0.0,-
4966,65.0,Canadian Dollar
4967,0.0,-
4968,60.0,Canadian Dollar
4969,38.0,Canadian Dollar
4970,0.0,-
4971,0.0,-
4972,0.0,-
4973,32.0,Canadian Dollar
4974,0.0,-
4975,0.0,-
4976,64.0,Canadian Dollar
4977,25.0,Canadian Dollar
4978,30.0,Canadian Dollar
4979,30.0,Canadian Dollar
4980,95.0,Canadian Dollar
4981,0.0,-
4982,38.0,Canadian Dollar
4983,109.0,Canadian Dollar
4984,0.0,-
4985,42.0,Canadian Dollar
4986,30.0,Canadian Dollar
4988,25.0,Canadian Dollar
4989,0.0,-
4990,16.0,Canadian Dollar
4991,0.0,-
4992,25.0,Canadian Dollar
4993,50.0,Canadian Dollar
4994,0.0,-
4995,0.0,-
4996,0.0,-
4998,11.0,Canadian Dollar
5000,50.0,Canadian Dollar
5001,0.0,-
5002,43.0,Canadian Dollar
5003,37.0,Canadian Dollar
5005,23.0,Canadian Dollar
5006,41.0,Canadian Dollar
5007,36.0,Canadian Dollar
5008,31.0,Canadian Dollar
5009,29.0,Canadian Dollar
5010,45.0,Canadian Dollar
5011,28.0,Canadian Dollar
5012,139.0,Canadian Dollar
5013,0.0,-
5016,0.0,-
5017,0.0,-
5018,0.0,-
5019,0.0,-
5020,0.0,-
5021,0.0,-
5022,0.0,-
5023,0.0,-
5024,0.0,-
5025,0.0,-
5026,0.0,-
5027,0.0,-
5028,280.0,Chinese Yuan
5029,0.0,-
5030,0.0,-
5031,0.0,-
5032,0.0,-
5033,0.0,-
5034,0.0,-
5035,0.0,-
5036,0.0,-
5037,0.0,-
5038,0.0,-
5039,0.0,-
5040,0.0,-
5041,0.0,-
5042,0.0,-
5043,0.0,-
5044,0.0,-
5045,0.0,-
5046,320.0,Chinese Yuan
5047,0.0,-
5048,0.0,-
5049,0.0,-
5050,0.0,-
5051,0.0,-
5052,0.0,-
5053,0.0,-
5054,870.0,Chinese Yuan
5055,0.0,-
5056,0.0,-
5057,0.0,-
5058,0.0,-
5059,0.0,-
5060,0.0,-
5061,0.0,-
5062,390.0,Chinese Yuan
5063,0.0,-
5064,0.0,-
5065,0.0,-
5066,0.0,-
5067,0.0,-
5068,0.0,-
5069,0.0,-
5070,0.0,-
5071,0.0,-
5072,0.0,-
5073,390.0,Chinese Yuan
