Resort ID,Resort Name,Continent,Country,State/Province,Country Code,Adult Price(£)
2914,straza-bled,Europe,Slovenia,Gorenjska (Upper Carniola),SI,17.0
2915,sviscaki,Europe,Slovenia,Primorsko-notranjska,SI,15.0
2916,trije-kralji,Europe,Slovenia,Podravska,SI,22.0
2918,velika-planina,Europe,Slovenia,Osrednjeslovenska (Central Slovenia),SI,18.0
2921, Kolašin 1450/Kolašin 1600,Europe,Montenegro,Montenegro,ME,15.0
2925,. Szczyrk Mountain Resort,Europe,Poland,Silesia (Wojewodztwo slaskie),PL,20.79
2926,. Białka Tatrzańska – Kotelnica/Kaniówka/Bania,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL,20.79
2927,. Szymoszkowa,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL,21.0
2928, Kasprowy Wierch – Zakopane,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL,27.3
2929,zieleniec,Europe,Poland,Lower Silesia (Wojewodztwo dolnoslaskie),PL,22.05
2930,szklarska-poreba-szrenica,Europe,Poland,Lower Silesia (Wojewodztwo dolnoslaskie),PL,20.79
2931,czarna-gora-sienna,Europe,Poland,Lower Silesia (Wojewodztwo dolnoslaskie),PL,19.95
2932,. Hawrań – Jurgów,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL,20.79
2933,. Nosal – Bystre,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL,15.75
2934,. Harenda,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL,19.95
2935,. Witów,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL,19.95
2936,. Bialy Potok,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL,7.35
2937,amalka-suleczyno,Europe,Poland,Pomerania (Wojewodztwo pomorskie),PL,18.9
2938,arlamow,Europe,Poland,Subcarpathian Voivodeship (Wojewodztwo podkarpackie),PL,14.7
2939,art-ski-bielice,Europe,Poland,Lower Silesia (Wojewodztwo dolnoslaskie),PL,10.5
2947,beskid-sport-arena-szczyrk,Europe,Poland,Silesia (Wojewodztwo slaskie),PL,14.7
2950,bialy-jar-karpacz,Europe,Poland,Lower Silesia (Wojewodztwo dolnoslaskie),PL,13.65
2953,bobliwo,Europe,Poland,Lublin (Wojewodztwo lubelskie),PL,10.5
2961,chodziez,Europe,Poland,Greater Poland (Wojewodztwo wielkopolskie),PL,8.4
2963,chyrowa,Europe,Poland,Subcarpathian Voivodeship (Wojewodztwo podkarpackie),PL,14.7
2964,cieniawa,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL,10.5
2965,cienkow-malinka-wisla,Europe,Poland,Silesia (Wojewodztwo slaskie),PL,18.9
2966,cisowa,Europe,Poland,Silesia (Wojewodztwo slaskie),PL,15.75
2967,czantoria-ustron,Europe,Poland,Silesia (Wojewodztwo slaskie),PL,20.58
2969,czarnow-kamienna-gora,Europe,Poland,Lower Silesia (Wojewodztwo dolnoslaskie),PL,12.6
2970,czarny-gron,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL,16.8
2973,czorsztyn-kluszkowce,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL,20.79
2976,debowiec-bielsko-biala,Europe,Poland,Silesia (Wojewodztwo slaskie),PL,23.1
2977,diament-miedzygorze,Europe,Poland,Poland,PL,6.3
2979,dolina-lesnicyswiniorki-brenna-lesnica,Europe,Poland,Silesia (Wojewodztwo slaskie),PL,16.8
2980,dolomity-sportowa-dolina-sucha-gora-bytom,Europe,Poland,Silesia (Wojewodztwo slaskie),PL,18.9
2981,dwie-doliny-wierchomla-malaszczawnik-piwniczna-zdrojmuszyna,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL,17.85
2982,dzikowiec-boguszow-gorce,Europe,Poland,Lower Silesia (Wojewodztwo dolnoslaskie),PL,10.5
2989,gora-kamiensk,Europe,Poland,Lodz (Wojewodztwo lodzkie),PL,16.8
2991,gora-zar-miedzybrodzie-zywieckie,Europe,Poland,Silesia (Wojewodztwo slaskie),PL,16.59
2993,grapa-litwinka-czarna-gora,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL,20.79
2994,gromadzyn-ustrzyki-dolne,Europe,Poland,Subcarpathian Voivodeship (Wojewodztwo podkarpackie),PL,18.9
2995,gubalowka-zakopane,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL,13.02
2997,henryk,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL,16.8
2998,homole-jaworki,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL,15.75
3001,jastrzebia,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL,12.18
3002,jaworzyna-krynicka,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL,23.1
3004,jugow-park,Europe,Poland,Lower Silesia (Wojewodztwo dolnoslaskie),PL,10.5
3005,jurasowka-siemiechow,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL,15.75
3007,kalnica-pl,Europe,Poland,Subcarpathian Voivodeship (Wojewodztwo podkarpackie),PL,12.6
3008,kamienicaboleslawow,Europe,Poland,Lower Silesia (Wojewodztwo dolnoslaskie),PL,16.8
3009,kamionna-laskowa,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL,17.85
3010,karlikow,Europe,Poland,Subcarpathian Voivodeship (Wojewodztwo podkarpackie),PL,12.6
3011,karpatka-panorama,Europe,Poland,Lower Silesia (Wojewodztwo dolnoslaskie),PL,12.6
3014,kiczera-pulawy-rymanow,Europe,Poland,Subcarpathian Voivodeship (Wojewodztwo podkarpackie),PL,16.8
3016,kocierz,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL,7.35
3017,kokuszka,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL,11.55
3021,kotlinka-szymbark,Europe,Poland,Pomerania (Wojewodztwo pomorskie),PL,16.8
3022,koziniec-czarna-gora,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL,19.95
3023,krzyzowa-gora-lidzbark-warminski,Europe,Poland,Warmian-Masuria (Wojewodztwo warminsko-mazurskie),PL,15.75
3027,laworta-ustrzyki-dolne,Europe,Poland,Subcarpathian Voivodeship (Wojewodztwo podkarpackie),PL,18.9
3028,lesko-ski-weremien,Europe,Poland,Subcarpathian Voivodeship (Wojewodztwo podkarpackie),PL,15.75
3029,limanowa,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL,16.8
3031,lubinka,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL,15.75
3032,lubomierz,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL,19.95
3033,lysa-gora-dziwiszow,Europe,Poland,Lower Silesia (Wojewodztwo dolnoslaskie),PL,14.7
3035,maciejowa-rabka-zdroj,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL,16.59
3036,magura-skipark-malastow,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL,18.9
3037,male-ciche,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL,18.9
3040,malta-ski-poznan-posen,Europe,Poland,Greater Poland (Wojewodztwo wielkopolskie),PL,14.7
3041,mareszka-krempna,Europe,Poland,Subcarpathian Voivodeship (Wojewodztwo podkarpackie),PL,16.8
3042,master-ski-tylicz,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL,13.65
3043,mazurski-okragle,Europe,Poland,Warmian-Masuria (Wojewodztwo warminsko-mazurskie),PL,7.35
3044,mosorny-gron-zawoja,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL,16.59
3045,murzasichle,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL,16.8
3047,myslenice,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL,17.85
3048,na-stoku-walim,Europe,Poland,Lower Silesia (Wojewodztwo dolnoslaskie),PL,10.5
3050,narciarski-gornik-sokolec,Europe,Poland,Lower Silesia (Wojewodztwo dolnoslaskie),PL,14.49
3051,nartraj-chrzanow,Europe,Poland,Lublin (Wojewodztwo lubelskie),PL,10.5
3054,nowa-morawa,Europe,Poland,Lower Silesia (Wojewodztwo dolnoslaskie),PL,8.4
3055,nowa-osada-wisla,Europe,Poland,Silesia (Wojewodztwo slaskie),PL,16.8
3059,ochodzitaski-koniakow,Europe,Poland,Silesia (Wojewodztwo slaskie),PL,11.55
3061,olczan-ski,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL,19.95
3063,orawka-jablonka,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL,8.4
3064,osmelakowa-dolina-spalona,Europe,Poland,Lower Silesia (Wojewodztwo dolnoslaskie),PL,7.77
3066,paczoltowice-krakow-valley,Europe,Poland,Poland,PL,12.6
3067,palenica-szczawnica,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL,16.59
3068,parchatka,Europe,Poland,Lublin (Wojewodztwo lubelskie),PL,16.8
3071,partecznik-wisla,Europe,Poland,Silesia (Wojewodztwo slaskie),PL,11.55
3074,piekna-gora-goldap,Europe,Poland,Warmian-Masuria (Wojewodztwo warminsko-mazurskie),PL,7.35
3077,pilsko-korbielow,Europe,Poland,Silesia (Wojewodztwo slaskie),PL,14.7
3081,pod-wangiem,Europe,Poland,Lower Silesia (Wojewodztwo dolnoslaskie),PL,11.55
3082,polaczkowka-rabka-zdroj,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL,14.7
3083,polana-sosny-niedzica,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL,16.8
3087,poniwiec,Europe,Poland,Silesia (Wojewodztwo slaskie),PL,16.8
3089,przelecz-sokola,Europe,Poland,Lower Silesia (Wojewodztwo dolnoslaskie),PL,12.6
3094,rachowiec-zwardon,Europe,Poland,Silesia (Wojewodztwo slaskie),PL,14.7
3097,rowienki-jawornik-wisla,Europe,Poland,Silesia (Wojewodztwo slaskie),PL,15.75
3099,rusin-ski-bukowina-tatrzanska,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL,20.79
3104,ryterski-raj-rytro,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL,13.65
3105,rzeczka,Europe,Poland,Lower Silesia (Wojewodztwo dolnoslaskie),PL,14.49
3112,skolnity-wisla,Europe,Poland,Silesia (Wojewodztwo slaskie),PL,18.9
3113,skomielna-czarna,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL,14.7
3114,slotwiny,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL,21.0
3115,slotwiny-arena,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL,16.8
3116,smerekowiec,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL,14.7
3118,sniezka-karpacz,Europe,Poland,Lower Silesia (Wojewodztwo dolnoslaskie),PL,13.65
3119,snieznica-kasina-wielka,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL,18.9
3120,sniezynka-lezyce,Europe,Poland,Lower Silesia (Wojewodztwo dolnoslaskie),PL,8.4
3124,soszow-jawornik-wisla,Europe,Poland,Silesia (Wojewodztwo slaskie),PL,17.85
3128,stok-karpatka,Europe,Poland,Lower Silesia (Wojewodztwo dolnoslaskie),PL,12.6
3131,stozek-wisla,Europe,Poland,Silesia (Wojewodztwo slaskie),PL,13.65
3134,suche,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL,17.22
3135,sulow,Europe,Poland,Poland,PL,12.6
3136,swieradow-zdroj,Europe,Poland,Lower Silesia (Wojewodztwo dolnoslaskie),PL,25.2
3138,szance-koniakow,Europe,Poland,Silesia (Wojewodztwo slaskie),PL,8.4
3143,szus-koniakow,Europe,Poland,Silesia (Wojewodztwo slaskie),PL,7.35
3144,szwajcaria-baltowska,Europe,Poland,Holy Cross (Wojewodztwo swietokrzyskie),PL,16.8
3147,telegraf-kielce,Europe,Poland,Holy Cross (Wojewodztwo swietokrzyskie),PL,15.75
3148,tobolow-koninki,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL,17.85
3152,tylicz,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL,14.7
3155,u-steni-gliczarow-gorny,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL,14.7
3156,u-zura-chabowka,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL,11.55
3159,wegierski-brenna,Europe,Poland,Silesia (Wojewodztwo slaskie),PL,14.7
3162,wiezyca-koszalkowo-szymbark,Europe,Poland,Pomerania (Wojewodztwo pomorskie),PL,16.8
3168,zachelmie-podgorzyn,Europe,Poland,Poland,PL,4.2
3169,zadzial-nowy-targ,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL,10.5
3171,zagron,Europe,Poland,Silesia (Wojewodztwo slaskie),PL,18.69
3176,zielona-brama-przywidz,Europe,Poland,Pomerania (Wojewodztwo pomorskie),PL,15.75
3177,zloty-gron,Europe,Poland,Silesia (Wojewodztwo slaskie),PL,18.69
3184,. Malbun,Europe,Liechtenstein,Liechtenstein,LI,57.6
3187,bukovel,Europe,Ukraine,Ivano-Frankivsk,UA,20.48
3190,cherkassy-vodyaniki,Europe,Ukraine,Ukraine,UA,8.19
3192,dragobrat,Europe,Ukraine,Zakarpattia,UA,14.7
3198,krasiya,Europe,Ukraine,Zakarpattia,UA,11.55
3201,magura-izky,Europe,Ukraine,Zakarpattia,UA,12.6
3220,velykyj,Europe,Ukraine,Zakarpattia,UA,5.04
3227,vysokyy-verh-zhar-berkut,Europe,Ukraine,Lviv,UA,8.4
3243,. SnowWorld Landgraaf (indoor ski area),Europe,Netherlands,Limburg (Netherlands),NL,45.0
3244,. SnowWorld Zoetermeer (indoor ski area),Europe,Netherlands,South Holland (Zuid-Holland),NL,45.0
3261,mount-parnassos-fterolakkakellaria,Europe,Greece,Central Greece,GR,30.0
3263,vasilitsa,Europe,Greece,Western Macedonia,GR,13.0
3264,3-5-pigadia-naoussa,Europe,Greece,Central Macedonia,GR,15.0
3266,agriolefkes-pelion,Europe,Greece,Thessaly,GR,11.0
3267,anilio,Europe,Greece,Epirus,GR,12.0
3268,chelmos-kalavrita,Europe,Greece,Western Greece,GR,25.0
3270,elatochori-katerini,Europe,Greece,Central Macedonia,GR,11.0
3277,ostrakina-mainalon,Europe,Greece,Peloponnese,GR,14.0
3279,seli-ski-area,Europe,Greece,Central Macedonia,GR,22.0
3281,vigla-pisoderiverno-florina,Europe,Greece,Western Macedonia,GR,15.0
3283,voras-kaimaktsalan,Europe,Greece,Central Macedonia,GR,15.0
3285,. Bláfjöll,Europe,Iceland,South Iceland,IS,20.8
3286,dalvik,Europe,Iceland,Northeast Iceland,IS,17.1
3287,hlidarfjall-akureyri,Europe,Iceland,Northeast Iceland,IS,27.93
3289,isafjoerdur,Europe,Iceland,Westfjords (Vestfirdir),IS,15.1
3290,oddsskard,Europe,Iceland,East Iceland,IS,19.95
3291,skalafell,Europe,Iceland,Greater Reykjavik,IS,20.24
3292,skardsdalur-siglufjoerdur,Europe,Iceland,Northeast Iceland,IS,19.95
3293,stafdalur,Europe,Iceland,East Iceland,IS,14.25
3294,tindaoexl-olafsfjoerdur,Europe,Iceland,Northeast Iceland,IS,2.68
3295,tindastoll-saudarkrokur,Europe,Iceland,Northwest Iceland,IS,15.96
3296,straja,Europe,Romania,Hunedoara,RO,17.0
3297,sinaia,Europe,Romania,Prahova,RO,24.65
3298,predeal,Europe,Romania,Brasov,RO,27.2
3299,poiana-brasov,Europe,Romania,Brasov,RO,24.65
3300,arena-platos,Europe,Romania,Sibiu,RO,14.11
3302,azuga,Europe,Romania,Prahova,RO,18.7
3304,baile-homorod,Europe,Romania,Harghita,RO,23.8
3314,bucsin,Europe,Romania,Harghita,RO,8.5
3315,bujdoso-bucsin,Europe,Romania,Romania,RO,8.5
3317,buscat-baisoara,Europe,Romania,Cluj,RO,20.4
3333,gyergyocsomafalva-snowpark,Europe,Romania,Harghita,RO,5.95
3342,kicsi-mihaly,Europe,Romania,Romania,RO,8.5
3347,madarasi-hargita,Europe,Romania,Harghita,RO,11.22
3348,magherus,Europe,Romania,Romania,RO,7.65
3357,nemira-slanic-moldova,Europe,Romania,Bacau,RO,13.6
3359,paltinis,Europe,Romania,Sibiu,RO,15.3
3363,piatra-neamt,Europe,Romania,Neamt,RO,15.3
3367,roata-cavnic,Europe,Romania,Maramures,RO,15.3
3377,suior,Europe,Romania,Maramures,RO,27.2
3381,toplita,Europe,Romania,Harghita,RO,7.65
3382,transalpina-vidravoineasa,Europe,Romania,Valcea,RO,14.45
3390,glenshee,Europe,United Kingdom,Scotland,GB,30.0
3391,glencoe-mountain,Europe,United Kingdom,Scotland,GB,32.0
3392,cairngorm-mountain,Europe,United Kingdom,Scotland,GB,36.0
3394,. Chill Factore – Manchester (indoor ski area),Europe,United Kingdom,England,GB,59.0
3398,aberdeen-snowsports-centre,Europe,United Kingdom,Scotland,GB,14.0
3399,ackers-outdoor-activity-centre,Europe,United Kingdom,England,GB,30.0
3404,bassingbourn-snowsports-centre,Europe,United Kingdom,England,GB,15.0
3406,bowles-snowsports-centre,Europe,United Kingdom,England,GB,32.0
3407,bracknell-ski-centre,Europe,United Kingdom,England,GB,26.0
3408,brentwood-park-ski-and-snowboard-centre,Europe,United Kingdom,England,GB,17.0
3411,cardiff-ski-and-snowboard-centre,Europe,United Kingdom,Wales,GB,12.0
3413,carlisle-snowsports,Europe,United Kingdom,England,GB,12.0
3414,chatham-ski-centre,Europe,United Kingdom,England,GB,16.0
3416,christs-college-ski-club-guildford,Europe,United Kingdom,England,GB,10.0
3419,exeter-district-ski-club,Europe,United Kingdom,England,GB,17.0
3422,glasgow-ski-centre,Europe,United Kingdom,Scotland,GB,7.0
3424,gloucester-ski-snowboard-centre,Europe,United Kingdom,England,GB,31.0
3426,halifax-ski-centre,Europe,United Kingdom,England,GB,24.0
3427,kendal-ski-centre,Europe,United Kingdom,England,GB,6.0
3436,mendip-snowsport-centre,Europe,United Kingdom,England,GB,25.0
3437,midlothian-ski-centre,Europe,United Kingdom,Scotland,GB,12.0
3438,newmilns-dry-ski-slope,Europe,United Kingdom,Scotland,GB,35.0
3439,norfolk-snowsports-club,Europe,United Kingdom,England,GB,7.0
3444,polmonthill-ski-centre,Europe,United Kingdom,Scotland,GB,24.0
3445,pontypool-ski-centre,Europe,United Kingdom,Wales,GB,35.0
3446,rossendale,Europe,United Kingdom,England,GB,30.0
3447,runcorn-ski-centre,Europe,United Kingdom,England,GB,15.0
3450,silksworth-sports-complex,Europe,United Kingdom,England,GB,50.0
3453,snow-factor-braehead-renfrew,Europe,United Kingdom,Scotland,GB,46.0
3458,suffolk-ski-centre,Europe,United Kingdom,England,GB,15.0
3459,summit-indoor-adventure-selby,Europe,United Kingdom,England,GB,20.0
3462,tamworth-snowdome,Europe,United Kingdom,England,GB,69.0
3464,the-lecht,Europe,United Kingdom,Scotland,GB,30.0
3465,torquay-alpine-ski-club,Europe,United Kingdom,England,GB,11.0
3466,warmwell-snowsports-centre,Europe,United Kingdom,England,GB,15.0
3467,weardale-ski-club,Europe,United Kingdom,England,GB,20.0
3487,. Snow Arena – Druskininkai (indoor ski area),Europe,Lithuania,Alytus,LT,29.0
3493,liepkalnis-vilnius-ziemos-trasa,Europe,Lithuania,Vilnius,LT,15.0
3498,. Snow Valley – Peer (indoor ski area),Europe,Belgium,Flanders (Vlaanderen),BE,38.0
3499,. Ice Mountain (indoor ski area),Europe,Belgium,Wallonia,BE,41.0
3500,aspen-antwerpen,Europe,Belgium,Flanders (Vlaanderen),BE,45.0
3504,mont-des-brumes,Europe,Belgium,Wallonia,BE,15.0
3505,ovifat,Europe,Belgium,Wallonia,BE,12.0
3507,thier-des-rexhons-spa,Europe,Belgium,Wallonia,BE,12.0
3508,val-de-wanne,Europe,Belgium,Wallonia,BE,14.0
3509,zosterbach-nidrum-buetgenbach,Europe,Belgium,Wallonia,BE,10.0
3510,. Hedelands Skicenter,Europe,Denmark,Denmark,DK,16.9
3512,dayz-soehoejlandets-skicenter,Europe,Denmark,Central Denmark (Region Midtjylland),DK,35.75
3513,hoch-hylkedal-kolding,Europe,Denmark,Southern Denmark (Syddanmark),DK,13.0
3515,oesterlars-bornholm,Europe,Denmark,Denmark,DK,18.2
5326,baili,Europe,Latvia,Latvia,LV,12.0
5328,gaizinkalns,Europe,Latvia,Latvia,LV,13.0
5330,milzkalns,Europe,Latvia,Engure,LV,17.0
5332,reina-trase-kalnzaki,Europe,Latvia,Latvia,LV,12.0
5334,riekstu-kalns,Europe,Latvia,Latvia,LV,20.0
5336,zagarkalns,Europe,Latvia,Cesis,LV,20.0
5337,zviedru-cepure,Europe,Latvia,Latvia,LV,10.0
5345,dobogoko,Europe,Hungary,Transdanubia (Dunantul),HU,8.8
5348,kekestetoe,Europe,Hungary,Northern Hungary (Eszak-Magyarorszag),HU,12.1
5350,matraszentistvan-sipark,Europe,Hungary,Northern Hungary (Eszak-Magyarorszag),HU,13.2
5351,misinateto-pecs,Europe,Hungary,Transdanubia (Dunantul),HU,5.5
5352,nagy-hideg-hegy,Europe,Hungary,Central Hungary (Kozep-Magyarorszag),HU,6.6
5353,nagyvillam-sipalya-visegrad,Europe,Hungary,Central Hungary (Kozep-Magyarorszag),HU,10.78
5355,siarena-epleny,Europe,Hungary,Transdanubia (Dunantul),HU,14.74
5356,szilvasvarad,Europe,Hungary,Northern Hungary (Eszak-Magyarorszag),HU,2.2
5357,zempleni-hegy-satoraljaujhely,Europe,Hungary,Northern Hungary (Eszak-Magyarorszag),HU,9.02
5384,celimbasa,Europe,Croatia,Adriatic Croatia (Jadranska Hrvatska),HR,11.33
5386,petehovac-delnice,Europe,Croatia,Adriatic Croatia (Jadranska Hrvatska),HR,8.5
5390,sljeme-medvednica-zagreb,Europe,Croatia,Continental Croatia (Kontinentalna Hrvatska) ,HR,11.33
5391,velebno-baske-ostarije,Europe,Croatia,Croatia,HR,6.8
5440,kuutse-hill-otepaeae,Europe,Estonia,Valga,EE,24.0
5442,vimka-viimsi-maeepark,Europe,Estonia,Estonia,EE,18.0
5467,serra-da-estrela,Europe,Portugal,Portugal,PT,25.0
